,cond,grid,tf,participant,round,b.target,b2.target,b2j.target,b2j.com
237,do,WNW,W,M8LOAb1m,11.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
238,do,WSN,S,M8LOAb1m,1.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
239,do,WSN,W,M8LOAb1m,14.0,0.24933472663093786,0.03973425430740009,0.24742796950060855,0.009097103213517805
240,do,NSW,S,O39gb2yi,11.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
241,do,NSW,W,O39gb2yi,6.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
242,do,NWS,S,O39gb2yi,3.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
243,do,NWS,W,O39gb2yi,0.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
244,do,SNS,S,O39gb2yi,5.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
245,do,SNS,W,O39gb2yi,4.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
246,do,SNW,S,O39gb2yi,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
247,do,SNW,W,O39gb2yi,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
248,do,SWN,S,O39gb2yi,1.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
249,do,SWN,W,O39gb2yi,7.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
250,do,WNS,S,O39gb2yi,13.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
251,do,WNS,W,O39gb2yi,10.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
252,do,WNW,S,O39gb2yi,8.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
253,do,WNW,W,O39gb2yi,12.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
254,do,WSN,S,O39gb2yi,15.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
255,do,WSN,W,O39gb2yi,14.0,0.9597323913137084,0.9999999218443818,0.9989463761737972,0.9741179416292872
256,do,NSW,S,SZCZArw4,3.0,0.9973968894693177,0.9999999510110106,0.9990819588755679,0.6473413629530581
257,do,NSW,W,SZCZArw4,15.0,0.9719617351067439,0.9999982639191562,0.975578783839506,0.12901200276836178
258,do,NWS,S,SZCZArw4,9.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
259,do,NWS,W,SZCZArw4,10.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
260,do,SNS,S,SZCZArw4,7.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
261,do,SNS,W,SZCZArw4,5.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
262,do,SNW,S,SZCZArw4,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
263,do,SNW,W,SZCZArw4,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
264,do,SWN,S,SZCZArw4,12.0,0.8156660262690016,0.9999963346125074,0.8506097479457012,0.18957122130768017
265,do,SWN,W,SZCZArw4,4.0,0.25207059801310616,0.0026801750411368118,0.2500573813364142,0.008072550071091865
266,do,WNS,S,SZCZArw4,0.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
267,do,WNS,W,SZCZArw4,8.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
268,do,WNW,S,SZCZArw4,13.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
269,do,WNW,W,SZCZArw4,11.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
270,do,WSN,S,SZCZArw4,1.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
271,do,WSN,W,SZCZArw4,14.0,0.24933472663093786,0.03973425430740009,0.24742796950060855,0.009097103213517805
272,do,NSW,S,VIkQO3Eg,3.0,0.9960448204038401,0.9999846125563252,0.9966268691926308,0.14773591252109008
273,do,NSW,W,VIkQO3Eg,15.0,0.03450496185671119,1.7891526380309445e-06,0.029541870299179557,0.143844498014692
274,do,NWS,S,VIkQO3Eg,9.0,0.0001396422298568586,3.4103709204292265e-10,6.93741099270386e-05,0.5032023021438351
275,do,NWS,W,VIkQO3Eg,10.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
276,do,SNS,S,VIkQO3Eg,7.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
277,do,SNS,W,VIkQO3Eg,5.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
278,do,SNW,S,VIkQO3Eg,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
279,do,SNW,W,VIkQO3Eg,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
280,do,SWN,S,VIkQO3Eg,12.0,0.7479385759006852,0.8592526471742323,0.74898851363123,0.009432210308474541
281,do,SWN,W,VIkQO3Eg,4.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
282,do,WNS,S,VIkQO3Eg,0.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
283,do,WNS,W,VIkQO3Eg,8.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
284,do,WNW,S,VIkQO3Eg,13.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
285,do,WNW,W,VIkQO3Eg,11.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
286,do,WSN,S,VIkQO3Eg,1.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
287,do,WSN,W,VIkQO3Eg,14.0,0.24933472663093786,0.03973425430740009,0.24742796950060855,0.009097103213517805
288,do,NSW,S,Xfz0Y2uR,11.0,0.2062122861235134,8.212639543444369e-06,0.18395973581642586,0.10791518291134754
289,do,NSW,W,Xfz0Y2uR,6.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
290,do,NWS,S,Xfz0Y2uR,3.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
291,do,NWS,W,Xfz0Y2uR,0.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
292,do,SNS,S,Xfz0Y2uR,5.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
293,do,SNS,W,Xfz0Y2uR,4.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
294,do,SNW,S,Xfz0Y2uR,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
295,do,SNW,W,Xfz0Y2uR,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
296,do,SWN,S,Xfz0Y2uR,1.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
297,do,SWN,W,Xfz0Y2uR,7.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
298,do,WNS,S,Xfz0Y2uR,13.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
299,do,WNS,W,Xfz0Y2uR,10.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
300,do,WNW,S,Xfz0Y2uR,8.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
301,do,WNW,W,Xfz0Y2uR,12.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
302,do,WSN,S,Xfz0Y2uR,15.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
303,do,WSN,W,Xfz0Y2uR,14.0,0.9597323913137084,0.9999999218443818,0.9989463761737972,0.9741179416292872
304,do,NSW,S,ZUoglheM,4.0,0.9973968894693177,0.999999951060195,0.9990819588666702,0.647341347303563
305,do,NSW,W,ZUoglheM,9.0,0.9719617351067439,0.9999982639191562,0.975578783839506,0.12901200276836178
306,do,NWS,S,ZUoglheM,12.0,0.14676992388913637,0.0023067834884916384,0.14674947581613346,0.0001417138650419157
307,do,NWS,W,ZUoglheM,15.0,0.02861738548067297,4.493179367847015e-09,0.014468970205922855,0.4943993750138513
308,do,SNS,S,ZUoglheM,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
309,do,SNS,W,ZUoglheM,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
310,do,SNW,S,ZUoglheM,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
311,do,SNW,W,ZUoglheM,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
312,do,SWN,S,ZUoglheM,14.0,0.9996479703120297,0.9999960086261898,0.9999863043637591,0.9721172582569099
313,do,SWN,W,ZUoglheM,8.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
314,do,WNS,S,ZUoglheM,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
315,do,WNS,W,ZUoglheM,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
316,do,WNW,S,ZUoglheM,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
317,do,WNW,W,ZUoglheM,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
318,do,WSN,S,ZUoglheM,0.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
319,do,WSN,W,ZUoglheM,1.0,0.9999380163910775,0.9999999209183114,0.9999971375106851,0.9550370909744924
320,do,NSW,S,ZkKETi5Y,12.0,0.2062122861235134,7.5291726047918775e-06,0.18395967562772741,0.10791511711382941
321,do,NSW,W,ZkKETi5Y,0.0,0.9729204126151653,0.9999999929424301,0.976576927913909,0.13502850688798226
322,do,NWS,S,ZkKETi5Y,6.0,0.14259630142514151,2.3096954587145743e-05,0.14295675168588978,0.00013401052634359336
323,do,NWS,W,ZkKETi5Y,5.0,0.8532300761108637,0.995835982466615,0.8532521840001291,0.00015502786546838746
324,do,SNS,S,ZkKETi5Y,8.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
325,do,SNS,W,ZkKETi5Y,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
326,do,SNW,S,ZkKETi5Y,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
327,do,SNW,W,ZkKETi5Y,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
328,do,SWN,S,ZkKETi5Y,3.0,0.7479294019868938,0.9973198249588632,0.7499426186635859,0.008072550071091865
329,do,SWN,W,ZkKETi5Y,11.0,0.25207059801310616,0.0026801750411368118,0.2500573813364142,0.008072550071091865
330,do,WNS,S,ZkKETi5Y,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
331,do,WNS,W,ZkKETi5Y,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
332,do,WNW,S,ZkKETi5Y,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
333,do,WNW,W,ZkKETi5Y,4.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
334,do,WSN,S,ZkKETi5Y,14.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
335,do,WSN,W,ZkKETi5Y,1.0,0.9981112473558266,0.9999999427774332,0.9999012029760787,0.9477206328638845
336,do,NSW,S,cSO9hUo0,11.0,0.2062122861235134,8.212639543444369e-06,0.18395973581642586,0.10791518291134754
337,do,NSW,W,cSO9hUo0,6.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
338,do,NWS,S,cSO9hUo0,3.0,0.14676992388913637,2.763607485222888e-05,0.14674726883269112,0.00015438669236174406
339,do,NWS,W,cSO9hUo0,0.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
340,do,SNS,S,cSO9hUo0,5.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
341,do,SNS,W,cSO9hUo0,4.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
342,do,SNW,S,cSO9hUo0,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
343,do,SNW,W,cSO9hUo0,2.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
344,do,SWN,S,cSO9hUo0,1.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
345,do,SWN,W,cSO9hUo0,7.0,0.25207059801310616,0.0026801750411368118,0.2500573813364142,0.008072550071091865
346,do,WNS,S,cSO9hUo0,13.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
347,do,WNS,W,cSO9hUo0,10.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
348,do,WNW,S,cSO9hUo0,8.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
349,do,WNW,W,cSO9hUo0,12.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
350,do,WSN,S,cSO9hUo0,15.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
351,do,WSN,W,cSO9hUo0,14.0,0.9984025049545774,0.9999965481917281,0.9999175174543271,0.9504212084345971
352,do,NSW,S,dBIAyBYj,4.0,0.2062122861235134,2.9633299559577975e-05,0.18396157937601948,0.1079174530094557
353,do,NSW,W,dBIAyBYj,9.0,0.9719617351067439,0.9999999774534096,0.9755789995073321,0.12901181022205913
354,do,NWS,S,dBIAyBYj,12.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
355,do,NWS,W,dBIAyBYj,15.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
356,do,SNS,S,dBIAyBYj,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
357,do,SNS,W,dBIAyBYj,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
358,do,SNW,S,dBIAyBYj,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
359,do,SNW,W,dBIAyBYj,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
360,do,SWN,S,dBIAyBYj,14.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
361,do,SWN,W,dBIAyBYj,8.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
362,do,WNS,S,dBIAyBYj,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
363,do,WNS,W,dBIAyBYj,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
364,do,WNW,S,dBIAyBYj,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
365,do,WNW,W,dBIAyBYj,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
366,do,WSN,S,dBIAyBYj,0.0,0.040267608686291596,7.815561815829879e-08,0.0010536238262027924,0.9741179416292872
367,do,WSN,W,dBIAyBYj,1.0,0.9597323913137084,0.9999999218443818,0.9989463761737972,0.9741179416292872
368,do,NSW,S,dpZ2msfz,12.0,0.2062122861235134,2.9633299559577975e-05,0.18396157937601948,0.1079174530094557
369,do,NSW,W,dpZ2msfz,0.0,0.9719617351067439,0.9999999774534096,0.9755789995073321,0.12901181022205913
370,do,NWS,S,dpZ2msfz,6.0,0.14676992388913637,2.763607485222888e-05,0.14674726883269112,0.00015438669236174406
371,do,NWS,W,dpZ2msfz,5.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
372,do,SNS,S,dpZ2msfz,8.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
373,do,SNS,W,dpZ2msfz,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
374,do,SNW,S,dpZ2msfz,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
375,do,SNW,W,dpZ2msfz,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
376,do,SWN,S,dpZ2msfz,3.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
377,do,SWN,W,dpZ2msfz,11.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
378,do,WNS,S,dpZ2msfz,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
379,do,WNS,W,dpZ2msfz,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
380,do,WNW,S,dpZ2msfz,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
381,do,WNW,W,dpZ2msfz,4.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
382,do,WSN,S,dpZ2msfz,14.0,0.040267608686291596,7.815561815829879e-08,0.0010536238262027924,0.9741179416292872
383,do,WSN,W,dpZ2msfz,1.0,0.6949077086318175,0.9999642319402192,0.7117988823326951,0.05689918631150444
384,do,NSW,S,fWLb7Hlk,12.0,0.2062122861235134,8.212639543444369e-06,0.18395973581642586,0.10791518291134754
385,do,NSW,W,fWLb7Hlk,0.0,0.9719617351067439,0.9999999774534096,0.9755789995073321,0.12901181022205913
386,do,NWS,S,fWLb7Hlk,6.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
387,do,NWS,W,fWLb7Hlk,5.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
388,do,SNS,S,fWLb7Hlk,8.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
389,do,SNS,W,fWLb7Hlk,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
390,do,SNW,S,fWLb7Hlk,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
391,do,SNW,W,fWLb7Hlk,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
392,do,SWN,S,fWLb7Hlk,3.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
393,do,SWN,W,fWLb7Hlk,11.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
394,do,WNS,S,fWLb7Hlk,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
395,do,WNS,W,fWLb7Hlk,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
396,do,WNW,S,fWLb7Hlk,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
397,do,WNW,W,fWLb7Hlk,4.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
398,do,WSN,S,fWLb7Hlk,14.0,0.040267608686291596,7.815561815829879e-08,0.0010536238262027924,0.9741179416292872
399,do,WSN,W,fWLb7Hlk,1.0,0.9984025049545774,0.9999965481917281,0.9999175174543271,0.9504212084345971
400,do,NSW,S,jt630yv2,12.0,0.14753735328520537,4.573364799577562e-05,0.13548340461405323,0.08172632927078614
401,do,NSW,W,jt630yv2,0.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
402,do,NWS,S,jt630yv2,6.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
403,do,NWS,W,jt630yv2,5.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
404,do,SNS,S,jt630yv2,8.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
405,do,SNS,W,jt630yv2,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
406,do,SNW,S,jt630yv2,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
407,do,SNW,W,jt630yv2,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
408,do,SWN,S,jt630yv2,3.0,0.8156733425130591,0.9999900292325886,0.8506629311417527,0.18983407987328096
409,do,SWN,W,jt630yv2,11.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
410,do,WNS,S,jt630yv2,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
411,do,WNS,W,jt630yv2,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
412,do,WNW,S,jt630yv2,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
413,do,WNW,W,jt630yv2,4.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
414,do,WSN,S,jt630yv2,14.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
415,do,WSN,W,jt630yv2,1.0,0.6949077086318175,0.9999642319402192,0.7117988823326951,0.05689918631150444
416,do,NSW,S,kpNTNDOt,12.0,0.9973968894693177,0.9999999510110106,0.9990819588755679,0.6473413629530581
417,do,NSW,W,kpNTNDOt,0.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
418,do,NWS,S,kpNTNDOt,6.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
419,do,NWS,W,kpNTNDOt,5.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
420,do,SNS,S,kpNTNDOt,8.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
421,do,SNS,W,kpNTNDOt,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
422,do,SNW,S,kpNTNDOt,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
423,do,SNW,W,kpNTNDOt,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
424,do,SWN,S,kpNTNDOt,3.0,0.9985888575153027,0.9999980693466424,0.9999975044324936,0.9997660430538035
425,do,SWN,W,kpNTNDOt,11.0,0.1843266574869409,9.970767411306537e-06,0.1493370688582472,0.18983407987328096
426,do,WNS,S,kpNTNDOt,15.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
427,do,WNS,W,kpNTNDOt,7.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
428,do,WNW,S,kpNTNDOt,2.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
429,do,WNW,W,kpNTNDOt,4.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
430,do,WSN,S,kpNTNDOt,14.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
431,do,WSN,W,kpNTNDOt,1.0,0.9768438120965924,0.9999998954317519,0.9984860575314825,0.9346246133960391
432,do,NSW,S,lNzXxZGC,4.0,0.14753735328520537,4.573364799577562e-05,0.13548340461405323,0.08172632927078614
433,do,NSW,W,lNzXxZGC,9.0,0.9992733111646914,0.9999999999928743,0.9996470332599404,0.5142807770743273
434,do,NWS,S,lNzXxZGC,12.0,0.14676992388913637,2.763607485222888e-05,0.14674726883269112,0.00015438669236174406
435,do,NWS,W,lNzXxZGC,15.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
436,do,SNS,S,lNzXxZGC,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
437,do,SNS,W,lNzXxZGC,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
438,do,SNW,S,lNzXxZGC,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
439,do,SNW,W,lNzXxZGC,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
440,do,SWN,S,lNzXxZGC,14.0,0.9996479703120297,0.9999960086261898,0.9999863043637591,0.9721172582569099
441,do,SWN,W,lNzXxZGC,8.0,0.2520614240993147,0.14074735282576764,0.2510114863687702,0.009432210308474541
442,do,WNS,S,lNzXxZGC,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
443,do,WNS,W,lNzXxZGC,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
444,do,WNW,S,lNzXxZGC,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
445,do,WNW,W,lNzXxZGC,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
446,do,WSN,S,lNzXxZGC,0.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
447,do,WSN,W,lNzXxZGC,1.0,0.6949077086318175,0.9999642319402192,0.7117988823326951,0.05689918631150444
448,do,NSW,S,m8fgUYaB,4.0,0.2062122861235134,8.212639543444369e-06,0.18395973581642586,0.10791518291134754
449,do,NSW,W,m8fgUYaB,9.0,0.9719617351067439,0.9999999885289128,0.9755790009013083,0.12901180897752956
450,do,NWS,S,m8fgUYaB,12.0,0.42985300773250834,0.015178340467479543,0.4278072102776878,0.004933499961098438
451,do,NWS,W,m8fgUYaB,15.0,0.8532300761108637,0.9999723639251478,0.8532527311673089,0.00015438669236174406
452,do,SNS,S,m8fgUYaB,10.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
453,do,SNS,W,m8fgUYaB,11.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
454,do,SNW,S,m8fgUYaB,6.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
455,do,SNW,W,m8fgUYaB,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
456,do,SWN,S,m8fgUYaB,14.0,0.7479294019868938,0.9973198249588632,0.7499426186635859,0.008072550071091865
457,do,SWN,W,m8fgUYaB,8.0,0.25207059801310616,0.0026801750411368118,0.2500573813364142,0.008072550071091865
458,do,WNS,S,m8fgUYaB,2.0,0.7500674294117508,0.0202414010804063,0.7285776003692459,0.029445139263720808
459,do,WNS,W,m8fgUYaB,5.0,0.7499856034214666,0.9999411192602877,0.7607861759345155,0.04320997869082209
460,do,WNW,S,m8fgUYaB,7.0,0.25001439631399025,0.0002645589574637821,0.19894349370032066,0.20448823172110459
461,do,WNW,W,m8fgUYaB,3.0,0.24993257100367058,0.9409744741412328,0.39515803929578386,0.21015435913906355
462,do,WSN,S,m8fgUYaB,0.0,0.7506652733690621,0.9602657456925998,0.7525720304993914,0.009097103213517805
463,do,WSN,W,m8fgUYaB,1.0,0.9597323913137084,0.9999999284011877,0.9989463813978147,0.9741179130562306
464,do,NSW,S,o08qL0Mn,12.0,0.9960448204038401,0.9999839239046603,0.9966267677956064,0.14773599923061634
465,do,NSW,W,o08qL0Mn,0.0,0.9992733111646914,0.9999999999928743,0.9996470332599404,0.5142807770743273
466,do,NWS,S,o08qL0Mn,6.0,0.9713826145193271,0.9999999955068206,0.985531029794077,0.4943993750138513
467,do,NWS,W,o08qL0Mn,5.0,0.9998603577701431,0.9999999996589629,0.999930625890073,0.5032023021438351
468,do,SNS,S,o08qL0Mn,8.0,0.250014565550094,0.004257554264487741,0.1443916663502291,0.42978590375643577
469,do,SNS,W,o08qL0Mn,10.0,0.7499854344499061,0.9957424457355122,0.8556083336497708,0.42978590375643577
470,do,SNW,S,o08qL0Mn,9.0,0.750067514120083,0.9987378327598493,0.8567936979285822,0.4291874655258187
471,do,SNW,W,o08qL0Mn,13.0,0.7499855186946263,0.4666049618483443,0.7482684271329738,0.006059313245629324
472,do,SWN,S,o08qL0Mn,3.0,0.5944086304413441,0.9951085571513936,0.5948470541025802,0.001106076652945613
