cond,participant,grid,tf,round,is_jump,sim_jumps_per_traj
show,6T2BVOrE,WNW,W,4.0,True,0.3194285714285711
show,6T2BVOrE,WNW,W,4.0,True,0.3194285714285711
show,6T2BVOrE,WNW,W,4.0,False,0.3194285714285711
show,FxGkTbo7,WNW,W,3.0,False,0.3194285714285711
show,FxGkTbo7,WNW,W,3.0,True,0.3194285714285711
show,FxGkTbo7,WNW,W,3.0,False,0.3194285714285711
show,FxGkTbo7,WNW,W,3.0,False,0.3194285714285711
show,FxGkTbo7,WNW,W,3.0,False,0.3194285714285711
show,hfuIbfPX,WNW,W,11.0,False,0.3194285714285711
show,hfuIbfPX,WNW,W,11.0,True,0.3194285714285711
show,hfuIbfPX,WNW,W,11.0,False,0.3194285714285711
show,DBFeSaHS,WNW,W,3.0,False,0.3194285714285711
show,DBFeSaHS,WNW,W,3.0,True,0.3194285714285711
show,DBFeSaHS,WNW,W,3.0,False,0.3194285714285711
show,DBFeSaHS,WNW,W,3.0,False,0.3194285714285711
show,DBFeSaHS,WNW,W,3.0,False,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,False,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,True,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,False,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,True,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,False,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,True,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,False,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,True,0.3194285714285711
show,ILsUHp7a,WNW,W,12.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,True,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,True,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,True,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,True,0.3194285714285711
show,aPLIvKR4,WNW,W,4.0,False,0.3194285714285711
show,YFR1YFDY,WNW,W,11.0,False,0.3194285714285711
show,YFR1YFDY,WNW,W,11.0,True,0.3194285714285711
show,YFR1YFDY,WNW,W,11.0,False,0.3194285714285711
show,Hx0YktGI,WNW,W,12.0,False,0.3194285714285711
show,Hx0YktGI,WNW,W,12.0,True,0.3194285714285711
show,Hx0YktGI,WNW,W,12.0,False,0.3194285714285711
show,Hx0YktGI,WNW,W,12.0,False,0.3194285714285711
show,Hx0YktGI,WNW,W,12.0,False,0.3194285714285711
show,Hx0YktGI,WNW,W,12.0,False,0.3194285714285711
show,Hx0YktGI,WNW,W,12.0,False,0.3194285714285711
show,Ag7NOrTo,NSW,S,4.0,False,0.16371031746031728
show,Ag7NOrTo,NSW,S,4.0,False,0.16371031746031728
show,Ag7NOrTo,NSW,S,4.0,True,0.16371031746031728
show,Ag7NOrTo,NSW,S,4.0,False,0.16371031746031728
show,Ag7NOrTo,NSW,S,4.0,False,0.16371031746031728
show,Aw0RHQKw,NSW,S,3.0,False,0.16371031746031728
show,Aw0RHQKw,NSW,S,3.0,False,0.16371031746031728
show,Aw0RHQKw,NSW,S,3.0,True,0.16371031746031728
show,Aw0RHQKw,NSW,S,3.0,False,0.16371031746031728
show,Aw0RHQKw,NSW,S,3.0,False,0.16371031746031728
show,a7CMkiUe,NSW,S,4.0,False,0.16371031746031728
show,a7CMkiUe,NSW,S,4.0,False,0.16371031746031728
show,a7CMkiUe,NSW,S,4.0,True,0.16371031746031728
show,a7CMkiUe,NSW,S,4.0,False,0.16371031746031728
show,a7CMkiUe,NSW,S,4.0,False,0.16371031746031728
show,e0IngydB,NSW,S,11.0,False,0.16371031746031728
show,e0IngydB,NSW,S,11.0,False,0.16371031746031728
show,e0IngydB,NSW,S,11.0,True,0.16371031746031728
show,e0IngydB,NSW,S,11.0,False,0.16371031746031728
show,e0IngydB,NSW,S,11.0,False,0.16371031746031728
show,sJlDinwi,NSW,S,12.0,False,0.16371031746031728
show,sJlDinwi,NSW,S,12.0,False,0.16371031746031728
show,sJlDinwi,NSW,S,12.0,False,0.16371031746031728
show,sJlDinwi,NSW,S,12.0,True,0.16371031746031728
show,sJlDinwi,NSW,S,12.0,False,0.16371031746031728
show,sJlDinwi,NSW,S,12.0,False,0.16371031746031728
show,sJlDinwi,NSW,S,12.0,False,0.16371031746031728
show,gJteCEas,NSW,S,12.0,False,0.16371031746031728
show,gJteCEas,NSW,S,12.0,False,0.16371031746031728
show,gJteCEas,NSW,S,12.0,True,0.16371031746031728
show,gJteCEas,NSW,S,12.0,False,0.16371031746031728
show,gJteCEas,NSW,S,12.0,False,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,False,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,False,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,True,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,False,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,True,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,False,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,False,0.16371031746031728
show,v4Rp8209,NSW,S,11.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,True,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,True,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,NxaLA1L1,NSW,S,12.0,False,0.16371031746031728
show,17Aj5T04,NSW,S,3.0,False,0.16371031746031728
show,17Aj5T04,NSW,S,3.0,False,0.16371031746031728
show,17Aj5T04,NSW,S,3.0,True,0.16371031746031728
show,17Aj5T04,NSW,S,3.0,False,0.16371031746031728
show,17Aj5T04,NSW,S,3.0,False,0.16371031746031728
show,opIV1qhv,NSW,S,3.0,False,0.16371031746031728
show,opIV1qhv,NSW,S,3.0,False,0.16371031746031728
show,opIV1qhv,NSW,S,3.0,True,0.16371031746031728
show,opIV1qhv,NSW,S,3.0,False,0.16371031746031728
show,opIV1qhv,NSW,S,3.0,False,0.16371031746031728
show,8cHWS4Pz,NSW,S,4.0,False,0.16371031746031728
show,8cHWS4Pz,NSW,S,4.0,False,0.16371031746031728
show,8cHWS4Pz,NSW,S,4.0,True,0.16371031746031728
show,8cHWS4Pz,NSW,S,4.0,False,0.16371031746031728
show,8cHWS4Pz,NSW,S,4.0,False,0.16371031746031728
show,FnvvgUJu,NSW,S,11.0,False,0.16371031746031728
show,FnvvgUJu,NSW,S,11.0,False,0.16371031746031728
show,FnvvgUJu,NSW,S,11.0,False,0.16371031746031728
show,FnvvgUJu,NSW,S,11.0,True,0.16371031746031728
show,FnvvgUJu,NSW,S,11.0,False,0.16371031746031728
show,FnvvgUJu,NSW,S,11.0,False,0.16371031746031728
show,FnvvgUJu,NSW,S,11.0,False,0.16371031746031728
show,VmpCqjr5,NSW,S,3.0,False,0.16371031746031728
show,VmpCqjr5,NSW,S,3.0,False,0.16371031746031728
show,VmpCqjr5,NSW,S,3.0,True,0.16371031746031728
show,VmpCqjr5,NSW,S,3.0,False,0.16371031746031728
show,VmpCqjr5,NSW,S,3.0,True,0.16371031746031728
show,VmpCqjr5,NSW,S,3.0,True,0.16371031746031728
show,VmpCqjr5,NSW,S,3.0,False,0.16371031746031728
show,2dY8GH47,NSW,S,4.0,False,0.16371031746031728
show,2dY8GH47,NSW,S,4.0,False,0.16371031746031728
show,2dY8GH47,NSW,S,4.0,True,0.16371031746031728
show,2dY8GH47,NSW,S,4.0,False,0.16371031746031728
show,2dY8GH47,NSW,S,4.0,False,0.16371031746031728
show,MDrODjrc,NSW,S,11.0,False,0.16371031746031728
show,MDrODjrc,NSW,S,11.0,False,0.16371031746031728
show,MDrODjrc,NSW,S,11.0,False,0.16371031746031728
show,MDrODjrc,NSW,S,11.0,True,0.16371031746031728
show,MDrODjrc,NSW,S,11.0,False,0.16371031746031728
show,MDrODjrc,NSW,S,11.0,False,0.16371031746031728
show,MDrODjrc,NSW,S,11.0,False,0.16371031746031728
show,wwlSpGLi,NSW,S,12.0,False,0.16371031746031728
show,wwlSpGLi,NSW,S,12.0,False,0.16371031746031728
show,wwlSpGLi,NSW,S,12.0,False,0.16371031746031728
show,wwlSpGLi,NSW,S,12.0,True,0.16371031746031728
show,wwlSpGLi,NSW,S,12.0,False,0.16371031746031728
show,wwlSpGLi,NSW,S,12.0,False,0.16371031746031728
show,wwlSpGLi,NSW,S,12.0,False,0.16371031746031728
show,cFx0crqu,NSW,S,11.0,False,0.16371031746031728
show,cFx0crqu,NSW,S,11.0,False,0.16371031746031728
show,cFx0crqu,NSW,S,11.0,True,0.16371031746031728
show,cFx0crqu,NSW,S,11.0,False,0.16371031746031728
show,cFx0crqu,NSW,S,11.0,False,0.16371031746031728
show,F7aLu9Gt,NSW,S,3.0,False,0.16371031746031728
show,F7aLu9Gt,NSW,S,3.0,False,0.16371031746031728
show,F7aLu9Gt,NSW,S,3.0,True,0.16371031746031728
show,F7aLu9Gt,NSW,S,3.0,False,0.16371031746031728
show,F7aLu9Gt,NSW,S,3.0,False,0.16371031746031728
show,8g7mGUZ5,NSW,S,12.0,False,0.16371031746031728
show,8g7mGUZ5,NSW,S,12.0,False,0.16371031746031728
show,8g7mGUZ5,NSW,S,12.0,False,0.16371031746031728
show,8g7mGUZ5,NSW,S,12.0,True,0.16371031746031728
show,8g7mGUZ5,NSW,S,12.0,False,0.16371031746031728
show,8g7mGUZ5,NSW,S,12.0,False,0.16371031746031728
show,8g7mGUZ5,NSW,S,12.0,False,0.16371031746031728
show,IPiUAipm,NSW,S,11.0,False,0.16371031746031728
show,IPiUAipm,NSW,S,11.0,False,0.16371031746031728
show,IPiUAipm,NSW,S,11.0,True,0.16371031746031728
show,IPiUAipm,NSW,S,11.0,False,0.16371031746031728
show,IPiUAipm,NSW,S,11.0,False,0.16371031746031728
show,cTm1awYJ,NSW,S,12.0,False,0.16371031746031728
show,cTm1awYJ,NSW,S,12.0,False,0.16371031746031728
show,cTm1awYJ,NSW,S,12.0,False,0.16371031746031728
show,cTm1awYJ,NSW,S,12.0,True,0.16371031746031728
show,cTm1awYJ,NSW,S,12.0,False,0.16371031746031728
show,cTm1awYJ,NSW,S,12.0,False,0.16371031746031728
show,cTm1awYJ,NSW,S,12.0,False,0.16371031746031728
show,ML55sE0Q,NSW,S,11.0,False,0.16371031746031728
show,ML55sE0Q,NSW,S,11.0,False,0.16371031746031728
show,ML55sE0Q,NSW,S,11.0,True,0.16371031746031728
show,ML55sE0Q,NSW,S,11.0,False,0.16371031746031728
show,ML55sE0Q,NSW,S,11.0,False,0.16371031746031728
show,tUPOff8j,NSW,S,3.0,False,0.16371031746031728
show,tUPOff8j,NSW,S,3.0,False,0.16371031746031728
show,tUPOff8j,NSW,S,3.0,True,0.16371031746031728
show,tUPOff8j,NSW,S,3.0,False,0.16371031746031728
show,tUPOff8j,NSW,S,3.0,False,0.16371031746031728
show,Pp9ARpko,NSW,S,4.0,False,0.16371031746031728
show,Pp9ARpko,NSW,S,4.0,False,0.16371031746031728
show,Pp9ARpko,NSW,S,4.0,True,0.16371031746031728
show,Pp9ARpko,NSW,S,4.0,False,0.16371031746031728
show,Pp9ARpko,NSW,S,4.0,False,0.16371031746031728
show,r57jItLm,NSW,S,4.0,False,0.16371031746031728
show,r57jItLm,NSW,S,4.0,False,0.16371031746031728
show,r57jItLm,NSW,S,4.0,True,0.16371031746031728
show,r57jItLm,NSW,S,4.0,False,0.16371031746031728
show,r57jItLm,NSW,S,4.0,False,0.16371031746031728
show,uAgK2JnA,NSW,S,4.0,False,0.16371031746031728
show,uAgK2JnA,NSW,S,4.0,False,0.16371031746031728
show,uAgK2JnA,NSW,S,4.0,True,0.16371031746031728
show,uAgK2JnA,NSW,S,4.0,False,0.16371031746031728
show,uAgK2JnA,NSW,S,4.0,False,0.16371031746031728
show,fJexG0Zf,NSW,S,3.0,False,0.16371031746031728
show,fJexG0Zf,NSW,S,3.0,False,0.16371031746031728
show,fJexG0Zf,NSW,S,3.0,True,0.16371031746031728
show,fJexG0Zf,NSW,S,3.0,False,0.16371031746031728
show,fJexG0Zf,NSW,S,3.0,False,0.16371031746031728
show,DD0s3t9T,NSW,S,12.0,False,0.16371031746031728
show,DD0s3t9T,NSW,S,12.0,False,0.16371031746031728
show,DD0s3t9T,NSW,S,12.0,True,0.16371031746031728
show,DD0s3t9T,NSW,S,12.0,False,0.16371031746031728
show,DD0s3t9T,NSW,S,12.0,False,0.16371031746031728
show,kDzhSJcO,NSW,S,3.0,False,0.16371031746031728
show,kDzhSJcO,NSW,S,3.0,False,0.16371031746031728
show,kDzhSJcO,NSW,S,3.0,True,0.16371031746031728
show,kDzhSJcO,NSW,S,3.0,False,0.16371031746031728
show,kDzhSJcO,NSW,S,3.0,False,0.16371031746031728
show,GKX6rozI,NSW,S,4.0,False,0.16371031746031728
show,GKX6rozI,NSW,S,4.0,False,0.16371031746031728
show,GKX6rozI,NSW,S,4.0,True,0.16371031746031728
show,GKX6rozI,NSW,S,4.0,False,0.16371031746031728
show,GKX6rozI,NSW,S,4.0,False,0.16371031746031728
show,wmX83ynu,NSW,S,12.0,False,0.16371031746031728
show,wmX83ynu,NSW,S,12.0,False,0.16371031746031728
show,wmX83ynu,NSW,S,12.0,True,0.16371031746031728
show,wmX83ynu,NSW,S,12.0,False,0.16371031746031728
show,wmX83ynu,NSW,S,12.0,False,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,False,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,False,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,True,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,False,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,True,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,False,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,False,0.16371031746031728
show,J9eqPFX0,NSW,S,11.0,False,0.16371031746031728
show,hcX8RpyI,NSW,S,11.0,False,0.16371031746031728
show,hcX8RpyI,NSW,S,11.0,False,0.16371031746031728
show,hcX8RpyI,NSW,S,11.0,True,0.16371031746031728
show,hcX8RpyI,NSW,S,11.0,False,0.16371031746031728
show,hcX8RpyI,NSW,S,11.0,False,0.16371031746031728
show,6T2BVOrE,NSW,S,12.0,False,0.16371031746031728
show,6T2BVOrE,NSW,S,12.0,False,0.16371031746031728
show,6T2BVOrE,NSW,S,12.0,True,0.16371031746031728
show,6T2BVOrE,NSW,S,12.0,False,0.16371031746031728
show,6T2BVOrE,NSW,S,12.0,False,0.16371031746031728
show,FxGkTbo7,NSW,S,4.0,False,0.16371031746031728
show,FxGkTbo7,NSW,S,4.0,False,0.16371031746031728
show,FxGkTbo7,NSW,S,4.0,True,0.16371031746031728
show,FxGkTbo7,NSW,S,4.0,False,0.16371031746031728
show,FxGkTbo7,NSW,S,4.0,False,0.16371031746031728
show,hfuIbfPX,NSW,S,3.0,False,0.16371031746031728
show,hfuIbfPX,NSW,S,3.0,False,0.16371031746031728
show,hfuIbfPX,NSW,S,3.0,False,0.16371031746031728
show,hfuIbfPX,NSW,S,3.0,True,0.16371031746031728
show,hfuIbfPX,NSW,S,3.0,False,0.16371031746031728
show,hfuIbfPX,NSW,S,3.0,False,0.16371031746031728
show,hfuIbfPX,NSW,S,3.0,False,0.16371031746031728
show,DBFeSaHS,NSW,S,4.0,False,0.16371031746031728
show,DBFeSaHS,NSW,S,4.0,False,0.16371031746031728
show,DBFeSaHS,NSW,S,4.0,False,0.16371031746031728
show,DBFeSaHS,NSW,S,4.0,True,0.16371031746031728
show,DBFeSaHS,NSW,S,4.0,False,0.16371031746031728
show,DBFeSaHS,NSW,S,4.0,False,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,False,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,False,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,True,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,True,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,True,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,True,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,False,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,False,0.16371031746031728
show,ILsUHp7a,NSW,S,11.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,True,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,True,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,True,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,True,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,True,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,aPLIvKR4,NSW,S,12.0,False,0.16371031746031728
show,YFR1YFDY,NSW,S,3.0,False,0.16371031746031728
show,YFR1YFDY,NSW,S,3.0,False,0.16371031746031728
show,YFR1YFDY,NSW,S,3.0,True,0.16371031746031728
show,YFR1YFDY,NSW,S,3.0,False,0.16371031746031728
show,YFR1YFDY,NSW,S,3.0,False,0.16371031746031728
show,Hx0YktGI,NSW,S,11.0,False,0.16371031746031728
show,Hx0YktGI,NSW,S,11.0,False,0.16371031746031728
show,Hx0YktGI,NSW,S,11.0,False,0.16371031746031728
show,Hx0YktGI,NSW,S,11.0,False,0.16371031746031728
show,Hx0YktGI,NSW,S,11.0,True,0.16371031746031728
show,Hx0YktGI,NSW,S,11.0,False,0.16371031746031728
show,Hx0YktGI,NSW,S,11.0,False,0.16371031746031728
show,Ag7NOrTo,WNS,W,5.0,False,0.2753517316017313
show,Ag7NOrTo,WNS,W,5.0,False,0.2753517316017313
show,Ag7NOrTo,WNS,W,5.0,False,0.2753517316017313
show,Ag7NOrTo,WNS,W,5.0,True,0.2753517316017313
show,Ag7NOrTo,WNS,W,5.0,False,0.2753517316017313
show,Ag7NOrTo,WNS,W,5.0,False,0.2753517316017313
show,Ag7NOrTo,WNS,W,5.0,False,0.2753517316017313
show,Ag7NOrTo,WNS,W,5.0,False,0.2753517316017313
show,Aw0RHQKw,WNS,W,8.0,False,0.2753517316017313
show,Aw0RHQKw,WNS,W,8.0,True,0.2753517316017313
show,Aw0RHQKw,WNS,W,8.0,False,0.2753517316017313
show,Aw0RHQKw,WNS,W,8.0,False,0.2753517316017313
show,Aw0RHQKw,WNS,W,8.0,True,0.2753517316017313
show,Aw0RHQKw,WNS,W,8.0,False,0.2753517316017313
show,a7CMkiUe,WNS,W,5.0,False,0.2753517316017313
show,a7CMkiUe,WNS,W,5.0,True,0.2753517316017313
show,a7CMkiUe,WNS,W,5.0,False,0.2753517316017313
show,a7CMkiUe,WNS,W,5.0,False,0.2753517316017313
show,e0IngydB,WNS,W,10.0,False,0.2753517316017313
show,e0IngydB,WNS,W,10.0,True,0.2753517316017313
show,e0IngydB,WNS,W,10.0,False,0.2753517316017313
show,e0IngydB,WNS,W,10.0,False,0.2753517316017313
show,sJlDinwi,WNS,W,7.0,False,0.2753517316017313
show,sJlDinwi,WNS,W,7.0,True,0.2753517316017313
show,sJlDinwi,WNS,W,7.0,False,0.2753517316017313
show,sJlDinwi,WNS,W,7.0,False,0.2753517316017313
show,gJteCEas,WNS,W,7.0,False,0.2753517316017313
show,gJteCEas,WNS,W,7.0,True,0.2753517316017313
show,gJteCEas,WNS,W,7.0,False,0.2753517316017313
show,gJteCEas,WNS,W,7.0,False,0.2753517316017313
show,v4Rp8209,WNS,W,10.0,False,0.2753517316017313
show,v4Rp8209,WNS,W,10.0,True,0.2753517316017313
show,v4Rp8209,WNS,W,10.0,False,0.2753517316017313
show,v4Rp8209,WNS,W,10.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,NxaLA1L1,WNS,W,7.0,False,0.2753517316017313
show,17Aj5T04,WNS,W,8.0,False,0.2753517316017313
show,17Aj5T04,WNS,W,8.0,True,0.2753517316017313
show,17Aj5T04,WNS,W,8.0,False,0.2753517316017313
show,17Aj5T04,WNS,W,8.0,False,0.2753517316017313
show,opIV1qhv,WNS,W,8.0,False,0.2753517316017313
show,opIV1qhv,WNS,W,8.0,True,0.2753517316017313
show,opIV1qhv,WNS,W,8.0,False,0.2753517316017313
show,opIV1qhv,WNS,W,8.0,False,0.2753517316017313
show,8cHWS4Pz,WNS,W,5.0,False,0.2753517316017313
show,8cHWS4Pz,WNS,W,5.0,True,0.2753517316017313
show,8cHWS4Pz,WNS,W,5.0,False,0.2753517316017313
show,8cHWS4Pz,WNS,W,5.0,False,0.2753517316017313
show,FnvvgUJu,WNS,W,10.0,False,0.2753517316017313
show,FnvvgUJu,WNS,W,10.0,False,0.2753517316017313
show,FnvvgUJu,WNS,W,10.0,True,0.2753517316017313
show,FnvvgUJu,WNS,W,10.0,False,0.2753517316017313
show,FnvvgUJu,WNS,W,10.0,False,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,False,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,True,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,False,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,False,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,False,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,False,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,True,0.2753517316017313
show,VmpCqjr5,WNS,W,8.0,False,0.2753517316017313
show,2dY8GH47,WNS,W,5.0,False,0.2753517316017313
show,2dY8GH47,WNS,W,5.0,True,0.2753517316017313
show,2dY8GH47,WNS,W,5.0,False,0.2753517316017313
show,2dY8GH47,WNS,W,5.0,False,0.2753517316017313
show,MDrODjrc,WNS,W,10.0,False,0.2753517316017313
show,MDrODjrc,WNS,W,10.0,True,0.2753517316017313
show,MDrODjrc,WNS,W,10.0,False,0.2753517316017313
show,MDrODjrc,WNS,W,10.0,False,0.2753517316017313
show,wwlSpGLi,WNS,W,7.0,False,0.2753517316017313
show,wwlSpGLi,WNS,W,7.0,True,0.2753517316017313
show,wwlSpGLi,WNS,W,7.0,False,0.2753517316017313
show,wwlSpGLi,WNS,W,7.0,False,0.2753517316017313
show,wwlSpGLi,WNS,W,7.0,False,0.2753517316017313
show,wwlSpGLi,WNS,W,7.0,False,0.2753517316017313
show,cFx0crqu,WNS,W,10.0,False,0.2753517316017313
show,cFx0crqu,WNS,W,10.0,True,0.2753517316017313
show,cFx0crqu,WNS,W,10.0,False,0.2753517316017313
show,cFx0crqu,WNS,W,10.0,False,0.2753517316017313
show,cFx0crqu,WNS,W,10.0,False,0.2753517316017313
show,cFx0crqu,WNS,W,10.0,False,0.2753517316017313
show,F7aLu9Gt,WNS,W,8.0,False,0.2753517316017313
show,F7aLu9Gt,WNS,W,8.0,True,0.2753517316017313
show,F7aLu9Gt,WNS,W,8.0,False,0.2753517316017313
show,F7aLu9Gt,WNS,W,8.0,False,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,False,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,False,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,False,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,True,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,False,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,False,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,False,0.2753517316017313
show,8g7mGUZ5,WNS,W,7.0,False,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,False,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,False,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,False,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,True,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,False,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,False,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,True,0.2753517316017313
show,IPiUAipm,WNS,W,10.0,False,0.2753517316017313
show,cTm1awYJ,WNS,W,7.0,False,0.2753517316017313
show,cTm1awYJ,WNS,W,7.0,True,0.2753517316017313
show,cTm1awYJ,WNS,W,7.0,False,0.2753517316017313
show,cTm1awYJ,WNS,W,7.0,False,0.2753517316017313
show,ML55sE0Q,WNS,W,10.0,False,0.2753517316017313
show,ML55sE0Q,WNS,W,10.0,True,0.2753517316017313
show,ML55sE0Q,WNS,W,10.0,False,0.2753517316017313
show,ML55sE0Q,WNS,W,10.0,False,0.2753517316017313
show,tUPOff8j,WNS,W,8.0,False,0.2753517316017313
show,tUPOff8j,WNS,W,8.0,True,0.2753517316017313
show,tUPOff8j,WNS,W,8.0,False,0.2753517316017313
show,tUPOff8j,WNS,W,8.0,False,0.2753517316017313
show,Pp9ARpko,WNS,W,5.0,False,0.2753517316017313
show,Pp9ARpko,WNS,W,5.0,True,0.2753517316017313
show,Pp9ARpko,WNS,W,5.0,False,0.2753517316017313
show,Pp9ARpko,WNS,W,5.0,False,0.2753517316017313
show,r57jItLm,WNS,W,5.0,False,0.2753517316017313
show,r57jItLm,WNS,W,5.0,True,0.2753517316017313
show,r57jItLm,WNS,W,5.0,False,0.2753517316017313
show,r57jItLm,WNS,W,5.0,False,0.2753517316017313
show,uAgK2JnA,WNS,W,5.0,False,0.2753517316017313
show,uAgK2JnA,WNS,W,5.0,True,0.2753517316017313
show,uAgK2JnA,WNS,W,5.0,False,0.2753517316017313
show,uAgK2JnA,WNS,W,5.0,False,0.2753517316017313
show,fJexG0Zf,WNS,W,8.0,False,0.2753517316017313
show,fJexG0Zf,WNS,W,8.0,True,0.2753517316017313
show,fJexG0Zf,WNS,W,8.0,False,0.2753517316017313
show,fJexG0Zf,WNS,W,8.0,False,0.2753517316017313
show,DD0s3t9T,WNS,W,7.0,False,0.2753517316017313
show,DD0s3t9T,WNS,W,7.0,True,0.2753517316017313
