cond,participant,grid,tf,round,is_risky_jump,sim_risky_jumps_per_jump
show,cFx0crqu,WNW,S,8.0,False,0.5113333333333333
show,cFx0crqu,WNW,S,8.0,False,0.5113333333333333
show,cFx0crqu,WNW,S,8.0,False,0.5113333333333333
show,F7aLu9Gt,WNW,S,13.0,False,0.5113333333333333
show,8g7mGUZ5,WNW,S,2.0,False,0.5113333333333333
show,IPiUAipm,WNW,S,8.0,False,0.5113333333333333
show,IPiUAipm,WNW,S,8.0,False,0.5113333333333333
show,IPiUAipm,WNW,S,8.0,False,0.5113333333333333
show,IPiUAipm,WNW,S,8.0,False,0.5113333333333333
show,IPiUAipm,WNW,S,8.0,False,0.5113333333333333
show,cTm1awYJ,WNW,S,2.0,False,0.5113333333333333
show,cTm1awYJ,WNW,S,2.0,False,0.5113333333333333
show,ML55sE0Q,WNW,S,8.0,False,0.5113333333333333
show,ML55sE0Q,WNW,S,8.0,False,0.5113333333333333
show,tUPOff8j,WNW,S,13.0,False,0.5113333333333333
show,tUPOff8j,WNW,S,13.0,False,0.5113333333333333
show,Pp9ARpko,WNW,S,7.0,False,0.5113333333333333
show,Pp9ARpko,WNW,S,7.0,False,0.5113333333333333
show,r57jItLm,WNW,S,7.0,False,0.5113333333333333
show,r57jItLm,WNW,S,7.0,False,0.5113333333333333
show,r57jItLm,WNW,S,7.0,False,0.5113333333333333
show,r57jItLm,WNW,S,7.0,False,0.5113333333333333
show,uAgK2JnA,WNW,S,7.0,False,0.5113333333333333
show,uAgK2JnA,WNW,S,7.0,False,0.5113333333333333
show,uAgK2JnA,WNW,S,7.0,False,0.5113333333333333
show,uAgK2JnA,WNW,S,7.0,False,0.5113333333333333
show,fJexG0Zf,WNW,S,13.0,False,0.5113333333333333
show,DD0s3t9T,WNW,S,2.0,False,0.5113333333333333
show,kDzhSJcO,WNW,S,13.0,False,0.5113333333333333
show,kDzhSJcO,WNW,S,13.0,False,0.5113333333333333
show,kDzhSJcO,WNW,S,13.0,False,0.5113333333333333
show,kDzhSJcO,WNW,S,13.0,False,0.5113333333333333
show,kDzhSJcO,WNW,S,13.0,False,0.5113333333333333
show,kDzhSJcO,WNW,S,13.0,False,0.5113333333333333
show,GKX6rozI,WNW,S,7.0,True,0.5113333333333333
show,GKX6rozI,WNW,S,7.0,False,0.5113333333333333
show,wmX83ynu,WNW,S,2.0,True,0.5113333333333333
show,J9eqPFX0,WNW,S,8.0,False,0.5113333333333333
show,J9eqPFX0,WNW,S,8.0,False,0.5113333333333333
show,J9eqPFX0,WNW,S,8.0,False,0.5113333333333333
show,hcX8RpyI,WNW,S,8.0,False,0.5113333333333333
show,hcX8RpyI,WNW,S,8.0,False,0.5113333333333333
show,hcX8RpyI,WNW,S,8.0,False,0.5113333333333333
show,6T2BVOrE,WNW,S,2.0,False,0.5113333333333333
show,6T2BVOrE,WNW,S,2.0,False,0.5113333333333333
show,FxGkTbo7,WNW,S,7.0,False,0.5113333333333333
show,FxGkTbo7,WNW,S,7.0,False,0.5113333333333333
show,hfuIbfPX,WNW,S,13.0,False,0.5113333333333333
show,DBFeSaHS,WNW,S,7.0,False,0.5113333333333333
show,DBFeSaHS,WNW,S,7.0,False,0.5113333333333333
show,DBFeSaHS,WNW,S,7.0,False,0.5113333333333333
show,ILsUHp7a,WNW,S,8.0,False,0.5113333333333333
show,ILsUHp7a,WNW,S,8.0,False,0.5113333333333333
show,ILsUHp7a,WNW,S,8.0,False,0.5113333333333333
show,ILsUHp7a,WNW,S,8.0,False,0.5113333333333333
show,ILsUHp7a,WNW,S,8.0,False,0.5113333333333333
show,ILsUHp7a,WNW,S,8.0,False,0.5113333333333333
show,ILsUHp7a,WNW,S,8.0,False,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,True,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,True,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,True,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,False,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,False,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,False,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,False,0.5113333333333333
show,aPLIvKR4,WNW,S,2.0,False,0.5113333333333333
show,YFR1YFDY,WNW,S,13.0,False,0.5113333333333333
show,Hx0YktGI,WNW,S,8.0,True,0.5113333333333333
show,Hx0YktGI,WNW,S,8.0,True,0.5113333333333333
show,Hx0YktGI,WNW,S,8.0,True,0.5113333333333333
show,Hx0YktGI,WNW,S,8.0,False,0.5113333333333333
show,Ag7NOrTo,SWN,W,8.0,True,0.7466666666666665
show,Aw0RHQKw,SWN,W,4.0,True,0.7466666666666665
show,Aw0RHQKw,SWN,W,4.0,True,0.7466666666666665
show,Aw0RHQKw,SWN,W,4.0,True,0.7466666666666665
show,a7CMkiUe,SWN,W,8.0,True,0.7466666666666665
show,e0IngydB,SWN,W,7.0,True,0.7466666666666665
show,sJlDinwi,SWN,W,11.0,True,0.7466666666666665
show,sJlDinwi,SWN,W,11.0,False,0.7466666666666665
show,sJlDinwi,SWN,W,11.0,False,0.7466666666666665
show,gJteCEas,SWN,W,11.0,False,0.7466666666666665
show,v4Rp8209,SWN,W,7.0,True,0.7466666666666665
show,v4Rp8209,SWN,W,7.0,True,0.7466666666666665
show,v4Rp8209,SWN,W,7.0,True,0.7466666666666665
show,v4Rp8209,SWN,W,7.0,True,0.7466666666666665
show,17Aj5T04,SWN,W,4.0,True,0.7466666666666665
show,17Aj5T04,SWN,W,4.0,True,0.7466666666666665
show,opIV1qhv,SWN,W,4.0,True,0.7466666666666665
show,8cHWS4Pz,SWN,W,8.0,True,0.7466666666666665
show,FnvvgUJu,SWN,W,7.0,True,0.7466666666666665
show,FnvvgUJu,SWN,W,7.0,False,0.7466666666666665
show,FnvvgUJu,SWN,W,7.0,False,0.7466666666666665
show,VmpCqjr5,SWN,W,4.0,True,0.7466666666666665
show,VmpCqjr5,SWN,W,4.0,True,0.7466666666666665
show,VmpCqjr5,SWN,W,4.0,False,0.7466666666666665
show,2dY8GH47,SWN,W,8.0,True,0.7466666666666665
show,MDrODjrc,SWN,W,7.0,False,0.7466666666666665
show,wwlSpGLi,SWN,W,11.0,False,0.7466666666666665
show,cFx0crqu,SWN,W,7.0,True,0.7466666666666665
show,F7aLu9Gt,SWN,W,4.0,True,0.7466666666666665
show,8g7mGUZ5,SWN,W,11.0,False,0.7466666666666665
show,IPiUAipm,SWN,W,7.0,True,0.7466666666666665
show,IPiUAipm,SWN,W,7.0,True,0.7466666666666665
show,cTm1awYJ,SWN,W,11.0,True,0.7466666666666665
show,cTm1awYJ,SWN,W,11.0,True,0.7466666666666665
show,ML55sE0Q,SWN,W,7.0,True,0.7466666666666665
show,ML55sE0Q,SWN,W,7.0,True,0.7466666666666665
show,tUPOff8j,SWN,W,4.0,True,0.7466666666666665
show,tUPOff8j,SWN,W,4.0,True,0.7466666666666665
show,tUPOff8j,SWN,W,4.0,True,0.7466666666666665
show,Pp9ARpko,SWN,W,8.0,True,0.7466666666666665
show,r57jItLm,SWN,W,8.0,True,0.7466666666666665
show,r57jItLm,SWN,W,8.0,True,0.7466666666666665
show,r57jItLm,SWN,W,8.0,True,0.7466666666666665
show,r57jItLm,SWN,W,8.0,True,0.7466666666666665
show,r57jItLm,SWN,W,8.0,True,0.7466666666666665
show,uAgK2JnA,SWN,W,8.0,True,0.7466666666666665
show,uAgK2JnA,SWN,W,8.0,True,0.7466666666666665
show,uAgK2JnA,SWN,W,8.0,True,0.7466666666666665
show,fJexG0Zf,SWN,W,4.0,True,0.7466666666666665
show,DD0s3t9T,SWN,W,11.0,True,0.7466666666666665
show,kDzhSJcO,SWN,W,4.0,True,0.7466666666666665
show,GKX6rozI,SWN,W,8.0,True,0.7466666666666665
show,wmX83ynu,SWN,W,11.0,True,0.7466666666666665
show,wmX83ynu,SWN,W,11.0,True,0.7466666666666665
show,wmX83ynu,SWN,W,11.0,True,0.7466666666666665
show,J9eqPFX0,SWN,W,7.0,True,0.7466666666666665
show,hcX8RpyI,SWN,W,7.0,True,0.7466666666666665
show,6T2BVOrE,SWN,W,11.0,True,0.7466666666666665
show,6T2BVOrE,SWN,W,11.0,True,0.7466666666666665
show,FxGkTbo7,SWN,W,8.0,True,0.7466666666666665
show,hfuIbfPX,SWN,W,4.0,True,0.7466666666666665
show,DBFeSaHS,SWN,W,8.0,True,0.7466666666666665
show,ILsUHp7a,SWN,W,7.0,True,0.7466666666666665
show,ILsUHp7a,SWN,W,7.0,False,0.7466666666666665
show,ILsUHp7a,SWN,W,7.0,False,0.7466666666666665
show,aPLIvKR4,SWN,W,11.0,True,0.7466666666666665
show,aPLIvKR4,SWN,W,11.0,True,0.7466666666666665
show,aPLIvKR4,SWN,W,11.0,True,0.7466666666666665
show,YFR1YFDY,SWN,W,4.0,True,0.7466666666666665
show,Hx0YktGI,SWN,W,7.0,True,0.7466666666666665
show,Hx0YktGI,SWN,W,7.0,True,0.7466666666666665
show,Hx0YktGI,SWN,W,7.0,True,0.7466666666666665
show,Ag7NOrTo,NSW,W,9.0,True,0.08
show,Aw0RHQKw,NSW,W,15.0,False,0.08
show,a7CMkiUe,NSW,W,9.0,True,0.08
show,e0IngydB,NSW,W,6.0,False,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,True,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,sJlDinwi,NSW,W,0.0,True,0.08
show,sJlDinwi,NSW,W,0.0,False,0.08
show,gJteCEas,NSW,W,0.0,False,0.08
show,v4Rp8209,NSW,W,6.0,False,0.08
show,17Aj5T04,NSW,W,15.0,False,0.08
show,opIV1qhv,NSW,W,15.0,False,0.08
show,8cHWS4Pz,NSW,W,9.0,False,0.08
show,FnvvgUJu,NSW,W,6.0,False,0.08
show,VmpCqjr5,NSW,W,15.0,True,0.08
show,2dY8GH47,NSW,W,9.0,False,0.08
show,MDrODjrc,NSW,W,6.0,True,0.08
show,wwlSpGLi,NSW,W,0.0,False,0.08
show,cFx0crqu,NSW,W,6.0,True,0.08
show,cFx0crqu,NSW,W,6.0,False,0.08
show,F7aLu9Gt,NSW,W,15.0,False,0.08
show,8g7mGUZ5,NSW,W,0.0,False,0.08
show,IPiUAipm,NSW,W,6.0,True,0.08
show,cTm1awYJ,NSW,W,0.0,True,0.08
show,ML55sE0Q,NSW,W,6.0,True,0.08
show,tUPOff8j,NSW,W,15.0,True,0.08
show,Pp9ARpko,NSW,W,9.0,False,0.08
show,r57jItLm,NSW,W,9.0,False,0.08
show,r57jItLm,NSW,W,9.0,False,0.08
show,r57jItLm,NSW,W,9.0,False,0.08
show,r57jItLm,NSW,W,9.0,False,0.08
show,r57jItLm,NSW,W,9.0,False,0.08
show,uAgK2JnA,NSW,W,9.0,False,0.08
show,fJexG0Zf,NSW,W,15.0,True,0.08
show,DD0s3t9T,NSW,W,0.0,True,0.08
show,DD0s3t9T,NSW,W,0.0,False,0.08
show,kDzhSJcO,NSW,W,15.0,False,0.08
show,GKX6rozI,NSW,W,9.0,False,0.08
show,wmX83ynu,NSW,W,0.0,False,0.08
show,J9eqPFX0,NSW,W,6.0,False,0.08
show,hcX8RpyI,NSW,W,6.0,True,0.08
show,6T2BVOrE,NSW,W,0.0,False,0.08
show,FxGkTbo7,NSW,W,9.0,False,0.08
show,hfuIbfPX,NSW,W,15.0,False,0.08
show,DBFeSaHS,NSW,W,9.0,True,0.08
show,ILsUHp7a,NSW,W,6.0,True,0.08
show,aPLIvKR4,NSW,W,0.0,False,0.08
show,aPLIvKR4,NSW,W,0.0,False,0.08
show,aPLIvKR4,NSW,W,0.0,True,0.08
show,aPLIvKR4,NSW,W,0.0,False,0.08
show,aPLIvKR4,NSW,W,0.0,False,0.08
show,aPLIvKR4,NSW,W,0.0,False,0.08
show,aPLIvKR4,NSW,W,0.0,False,0.08
show,YFR1YFDY,NSW,W,15.0,False,0.08
show,Hx0YktGI,NSW,W,6.0,True,0.08
show,Ag7NOrTo,SNS,S,10.0,True,0.003333333333333333
show,Aw0RHQKw,SNS,S,7.0,True,0.003333333333333333
show,Aw0RHQKw,SNS,S,7.0,True,0.003333333333333333
show,Aw0RHQKw,SNS,S,7.0,True,0.003333333333333333
show,a7CMkiUe,SNS,S,10.0,False,0.003333333333333333
show,e0IngydB,SNS,S,5.0,False,0.003333333333333333
show,sJlDinwi,SNS,S,8.0,False,0.003333333333333333
show,sJlDinwi,SNS,S,8.0,False,0.003333333333333333
show,sJlDinwi,SNS,S,8.0,False,0.003333333333333333
show,sJlDinwi,SNS,S,8.0,False,0.003333333333333333
show,gJteCEas,SNS,S,8.0,True,0.003333333333333333
show,v4Rp8209,SNS,S,5.0,False,0.003333333333333333
show,v4Rp8209,SNS,S,5.0,False,0.003333333333333333
show,v4Rp8209,SNS,S,5.0,False,0.003333333333333333
show,NxaLA1L1,SNS,S,8.0,True,0.003333333333333333
show,NxaLA1L1,SNS,S,8.0,False,0.003333333333333333
show,NxaLA1L1,SNS,S,8.0,False,0.003333333333333333
show,17Aj5T04,SNS,S,7.0,False,0.003333333333333333
show,17Aj5T04,SNS,S,7.0,False,0.003333333333333333
show,opIV1qhv,SNS,S,7.0,False,0.003333333333333333
show,8cHWS4Pz,SNS,S,10.0,False,0.003333333333333333
show,FnvvgUJu,SNS,S,5.0,False,0.003333333333333333
show,FnvvgUJu,SNS,S,5.0,False,0.003333333333333333
show,FnvvgUJu,SNS,S,5.0,False,0.003333333333333333
show,FnvvgUJu,SNS,S,5.0,False,0.003333333333333333
show,FnvvgUJu,SNS,S,5.0,False,0.003333333333333333
show,FnvvgUJu,SNS,S,5.0,True,0.003333333333333333
show,VmpCqjr5,SNS,S,7.0,False,0.003333333333333333
show,VmpCqjr5,SNS,S,7.0,False,0.003333333333333333
show,VmpCqjr5,SNS,S,7.0,False,0.003333333333333333
show,VmpCqjr5,SNS,S,7.0,False,0.003333333333333333
show,VmpCqjr5,SNS,S,7.0,False,0.003333333333333333
show,VmpCqjr5,SNS,S,7.0,False,0.003333333333333333
show,VmpCqjr5,SNS,S,7.0,False,0.003333333333333333
show,2dY8GH47,SNS,S,10.0,False,0.003333333333333333
show,MDrODjrc,SNS,S,5.0,False,0.003333333333333333
show,MDrODjrc,SNS,S,5.0,False,0.003333333333333333
show,MDrODjrc,SNS,S,5.0,True,0.003333333333333333
show,wwlSpGLi,SNS,S,8.0,True,0.003333333333333333
show,wwlSpGLi,SNS,S,8.0,True,0.003333333333333333
show,cFx0crqu,SNS,S,5.0,True,0.003333333333333333
show,cFx0crqu,SNS,S,5.0,False,0.003333333333333333
show,F7aLu9Gt,SNS,S,7.0,True,0.003333333333333333
show,8g7mGUZ5,SNS,S,8.0,True,0.003333333333333333
show,8g7mGUZ5,SNS,S,8.0,False,0.003333333333333333
show,IPiUAipm,SNS,S,5.0,True,0.003333333333333333
show,IPiUAipm,SNS,S,5.0,False,0.003333333333333333
show,IPiUAipm,SNS,S,5.0,False,0.003333333333333333
show,cTm1awYJ,SNS,S,8.0,False,0.003333333333333333
show,cTm1awYJ,SNS,S,8.0,False,0.003333333333333333
show,cTm1awYJ,SNS,S,8.0,False,0.003333333333333333
show,ML55sE0Q,SNS,S,5.0,False,0.003333333333333333
show,tUPOff8j,SNS,S,7.0,True,0.003333333333333333
show,tUPOff8j,SNS,S,7.0,True,0.003333333333333333
show,Pp9ARpko,SNS,S,10.0,True,0.003333333333333333
show,Pp9ARpko,SNS,S,10.0,False,0.003333333333333333
show,r57jItLm,SNS,S,10.0,False,0.003333333333333333
show,r57jItLm,SNS,S,10.0,False,0.003333333333333333
show,r57jItLm,SNS,S,10.0,False,0.003333333333333333
show,r57jItLm,SNS,S,10.0,False,0.003333333333333333
show,uAgK2JnA,SNS,S,10.0,False,0.003333333333333333
show,uAgK2JnA,SNS,S,10.0,False,0.003333333333333333
show,uAgK2JnA,SNS,S,10.0,False,0.003333333333333333
show,fJexG0Zf,SNS,S,7.0,False,0.003333333333333333
show,fJexG0Zf,SNS,S,7.0,True,0.003333333333333333
show,DD0s3t9T,SNS,S,8.0,False,0.003333333333333333
show,kDzhSJcO,SNS,S,7.0,True,0.003333333333333333
show,kDzhSJcO,SNS,S,7.0,False,0.003333333333333333
show,GKX6rozI,SNS,S,10.0,True,0.003333333333333333
show,wmX83ynu,SNS,S,8.0,True,0.003333333333333333
show,wmX83ynu,SNS,S,8.0,False,0.003333333333333333
show,wmX83ynu,SNS,S,8.0,False,0.003333333333333333
show,wmX83ynu,SNS,S,8.0,False,0.003333333333333333
show,wmX83ynu,SNS,S,8.0,False,0.003333333333333333
show,J9eqPFX0,SNS,S,5.0,True,0.003333333333333333
show,J9eqPFX0,SNS,S,5.0,False,0.003333333333333333
show,hcX8RpyI,SNS,S,5.0,True,0.003333333333333333
show,hcX8RpyI,SNS,S,5.0,False,0.003333333333333333
show,hcX8RpyI,SNS,S,5.0,False,0.003333333333333333
show,6T2BVOrE,SNS,S,8.0,False,0.003333333333333333
show,6T2BVOrE,SNS,S,8.0,False,0.003333333333333333
show,FxGkTbo7,SNS,S,10.0,False,0.003333333333333333
show,hfuIbfPX,SNS,S,7.0,False,0.003333333333333333
show,hfuIbfPX,SNS,S,7.0,False,0.003333333333333333
show,hfuIbfPX,SNS,S,7.0,False,0.003333333333333333
show,hfuIbfPX,SNS,S,7.0,False,0.003333333333333333
show,DBFeSaHS,SNS,S,10.0,False,0.003333333333333333
show,DBFeSaHS,SNS,S,10.0,False,0.003333333333333333
show,DBFeSaHS,SNS,S,10.0,True,0.003333333333333333
show,ILsUHp7a,SNS,S,5.0,False,0.003333333333333333
show,ILsUHp7a,SNS,S,5.0,False,0.003333333333333333
show,ILsUHp7a,SNS,S,5.0,False,0.003333333333333333
show,ILsUHp7a,SNS,S,5.0,False,0.003333333333333333
show,ILsUHp7a,SNS,S,5.0,False,0.003333333333333333
show,ILsUHp7a,SNS,S,5.0,False,0.003333333333333333
show,aPLIvKR4,SNS,S,8.0,False,0.003333333333333333
show,aPLIvKR4,SNS,S,8.0,True,0.003333333333333333
show,aPLIvKR4,SNS,S,8.0,False,0.003333333333333333
show,aPLIvKR4,SNS,S,8.0,False,0.003333333333333333
show,aPLIvKR4,SNS,S,8.0,False,0.003333333333333333
show,YFR1YFDY,SNS,S,7.0,False,0.003333333333333333
show,Hx0YktGI,SNS,S,5.0,True,0.003333333333333333
show,Hx0YktGI,SNS,S,5.0,True,0.003333333333333333
show,Ag7NOrTo,SNS,W,11.0,False,0.0
show,Aw0RHQKw,SNS,W,5.0,False,0.0
show,Aw0RHQKw,SNS,W,5.0,False,0.0
show,a7CMkiUe,SNS,W,11.0,False,0.0
show,e0IngydB,SNS,W,4.0,False,0.0
show,sJlDinwi,SNS,W,10.0,False,0.0
show,gJteCEas,SNS,W,10.0,False,0.0
show,v4Rp8209,SNS,W,4.0,False,0.0
show,17Aj5T04,SNS,W,5.0,False,0.0
show,17Aj5T04,SNS,W,5.0,False,0.0
show,17Aj5T04,SNS,W,5.0,False,0.0
show,opIV1qhv,SNS,W,5.0,False,0.0
show,8cHWS4Pz,SNS,W,11.0,False,0.0
show,FnvvgUJu,SNS,W,4.0,False,0.0
show,VmpCqjr5,SNS,W,5.0,False,0.0
show,2dY8GH47,SNS,W,11.0,False,0.0
show,MDrODjrc,SNS,W,4.0,False,0.0
show,wwlSpGLi,SNS,W,10.0,False,0.0
show,cFx0crqu,SNS,W,4.0,False,0.0
show,F7aLu9Gt,SNS,W,5.0,False,0.0
show,8g7mGUZ5,SNS,W,10.0,False,0.0
show,IPiUAipm,SNS,W,4.0,False,0.0
show,cTm1awYJ,SNS,W,10.0,False,0.0
show,ML55sE0Q,SNS,W,4.0,False,0.0
show,tUPOff8j,SNS,W,5.0,False,0.0
show,Pp9ARpko,SNS,W,11.0,False,0.0
show,r57jItLm,SNS,W,11.0,False,0.0
show,r57jItLm,SNS,W,11.0,False,0.0
show,r57jItLm,SNS,W,11.0,False,0.0
show,r57jItLm,SNS,W,11.0,False,0.0
show,r57jItLm,SNS,W,11.0,False,0.0
show,r57jItLm,SNS,W,11.0,False,0.0
show,uAgK2JnA,SNS,W,11.0,False,0.0
show,fJexG0Zf,SNS,W,5.0,False,0.0
show,DD0s3t9T,SNS,W,10.0,False,0.0
show,kDzhSJcO,SNS,W,5.0,False,0.0
show,GKX6rozI,SNS,W,11.0,False,0.0
show,wmX83ynu,SNS,W,10.0,False,0.0
show,J9eqPFX0,SNS,W,4.0,False,0.0
show,hcX8RpyI,SNS,W,4.0,False,0.0
show,hcX8RpyI,SNS,W,4.0,False,0.0
show,6T2BVOrE,SNS,W,10.0,False,0.0
show,FxGkTbo7,SNS,W,11.0,False,0.0
show,hfuIbfPX,SNS,W,5.0,False,0.0
show,DBFeSaHS,SNS,W,11.0,False,0.0
show,ILsUHp7a,SNS,W,4.0,False,0.0
show,ILsUHp7a,SNS,W,4.0,False,0.0
show,ILsUHp7a,SNS,W,4.0,False,0.0
show,aPLIvKR4,SNS,W,10.0,False,0.0
show,aPLIvKR4,SNS,W,10.0,False,0.0
show,YFR1YFDY,SNS,W,5.0,False,0.0
show,Hx0YktGI,SNS,W,4.0,False,0.0
show,Ag7NOrTo,NWS,S,12.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,True,0.9166666666666665
show,Aw0RHQKw,NWS,S,9.0,False,0.9166666666666665
show,a7CMkiUe,NWS,S,12.0,False,0.9166666666666665
show,e0IngydB,NWS,S,3.0,True,0.9166666666666665
show,sJlDinwi,NWS,S,6.0,False,0.9166666666666665
show,sJlDinwi,NWS,S,6.0,False,0.9166666666666665
show,sJlDinwi,NWS,S,6.0,True,0.9166666666666665
show,gJteCEas,NWS,S,6.0,True,0.9166666666666665
show,v4Rp8209,NWS,S,3.0,False,0.9166666666666665
show,v4Rp8209,NWS,S,3.0,False,0.9166666666666665
show,v4Rp8209,NWS,S,3.0,False,0.9166666666666665
show,NxaLA1L1,NWS,S,6.0,True,0.9166666666666665
show,NxaLA1L1,NWS,S,6.0,False,0.9166666666666665
show,17Aj5T04,NWS,S,9.0,True,0.9166666666666665
show,17Aj5T04,NWS,S,9.0,True,0.9166666666666665
show,17Aj5T04,NWS,S,9.0,False,0.9166666666666665
show,17Aj5T04,NWS,S,9.0,False,0.9166666666666665
show,17Aj5T04,NWS,S,9.0,False,0.9166666666666665
show,17Aj5T04,NWS,S,9.0,False,0.9166666666666665
show,opIV1qhv,NWS,S,9.0,True,0.9166666666666665
show,8cHWS4Pz,NWS,S,12.0,False,0.9166666666666665
show,FnvvgUJu,NWS,S,3.0,False,0.9166666666666665
show,FnvvgUJu,NWS,S,3.0,False,0.9166666666666665
show,FnvvgUJu,NWS,S,3.0,False,0.9166666666666665
show,FnvvgUJu,NWS,S,3.0,False,0.9166666666666665
show,VmpCqjr5,NWS,S,9.0,False,0.9166666666666665
show,VmpCqjr5,NWS,S,9.0,False,0.9166666666666665
show,VmpCqjr5,NWS,S,9.0,False,0.9166666666666665
show,VmpCqjr5,NWS,S,9.0,False,0.9166666666666665
show,VmpCqjr5,NWS,S,9.0,False,0.9166666666666665
show,VmpCqjr5,NWS,S,9.0,False,0.9166666666666665
show,2dY8GH47,NWS,S,12.0,True,0.9166666666666665
show,MDrODjrc,NWS,S,3.0,True,0.9166666666666665
show,MDrODjrc,NWS,S,3.0,False,0.9166666666666665
show,MDrODjrc,NWS,S,3.0,False,0.9166666666666665
show,wwlSpGLi,NWS,S,6.0,False,0.9166666666666665
show,wwlSpGLi,NWS,S,6.0,False,0.9166666666666665
show,cFx0crqu,NWS,S,3.0,True,0.9166666666666665
show,cFx0crqu,NWS,S,3.0,True,0.9166666666666665
show,cFx0crqu,NWS,S,3.0,False,0.9166666666666665
show,F7aLu9Gt,NWS,S,9.0,True,0.9166666666666665
show,8g7mGUZ5,NWS,S,6.0,False,0.9166666666666665
show,8g7mGUZ5,NWS,S,6.0,False,0.9166666666666665
show,IPiUAipm,NWS,S,3.0,True,0.9166666666666665
show,IPiUAipm,NWS,S,3.0,False,0.9166666666666665
show,cTm1awYJ,NWS,S,6.0,False,0.9166666666666665
show,cTm1awYJ,NWS,S,6.0,False,0.9166666666666665
show,cTm1awYJ,NWS,S,6.0,False,0.9166666666666665
show,ML55sE0Q,NWS,S,3.0,True,0.9166666666666665
show,ML55sE0Q,NWS,S,3.0,True,0.9166666666666665
show,tUPOff8j,NWS,S,9.0,True,0.9166666666666665
show,tUPOff8j,NWS,S,9.0,True,0.9166666666666665
show,Pp9ARpko,NWS,S,12.0,True,0.9166666666666665
show,Pp9ARpko,NWS,S,12.0,False,0.9166666666666665
show,Pp9ARpko,NWS,S,12.0,False,0.9166666666666665
show,r57jItLm,NWS,S,12.0,False,0.9166666666666665
show,r57jItLm,NWS,S,12.0,False,0.9166666666666665
show,r57jItLm,NWS,S,12.0,False,0.9166666666666665
show,r57jItLm,NWS,S,12.0,False,0.9166666666666665
show,uAgK2JnA,NWS,S,12.0,True,0.9166666666666665
show,uAgK2JnA,NWS,S,12.0,True,0.9166666666666665
show,fJexG0Zf,NWS,S,9.0,True,0.9166666666666665
show,DD0s3t9T,NWS,S,6.0,False,0.9166666666666665
show,kDzhSJcO,NWS,S,9.0,True,0.9166666666666665
show,GKX6rozI,NWS,S,12.0,False,0.9166666666666665
show,wmX83ynu,NWS,S,6.0,True,0.9166666666666665
show,J9eqPFX0,NWS,S,3.0,True,0.9166666666666665
show,J9eqPFX0,NWS,S,3.0,True,0.9166666666666665
show,J9eqPFX0,NWS,S,3.0,False,0.9166666666666665
show,hcX8RpyI,NWS,S,3.0,True,0.9166666666666665
show,hcX8RpyI,NWS,S,3.0,False,0.9166666666666665
show,6T2BVOrE,NWS,S,6.0,True,0.9166666666666665
show,FxGkTbo7,NWS,S,12.0,False,0.9166666666666665
show,hfuIbfPX,NWS,S,9.0,False,0.9166666666666665
show,DBFeSaHS,NWS,S,12.0,False,0.9166666666666665
show,DBFeSaHS,NWS,S,12.0,True,0.9166666666666665
show,ILsUHp7a,NWS,S,3.0,True,0.9166666666666665
show,ILsUHp7a,NWS,S,3.0,False,0.9166666666666665
show,ILsUHp7a,NWS,S,3.0,False,0.9166666666666665
show,ILsUHp7a,NWS,S,3.0,False,0.9166666666666665
show,ILsUHp7a,NWS,S,3.0,False,0.9166666666666665
show,aPLIvKR4,NWS,S,6.0,True,0.9166666666666665
show,aPLIvKR4,NWS,S,6.0,False,0.9166666666666665
show,aPLIvKR4,NWS,S,6.0,False,0.9166666666666665
show,aPLIvKR4,NWS,S,6.0,False,0.9166666666666665
show,aPLIvKR4,NWS,S,6.0,False,0.9166666666666665
show,aPLIvKR4,NWS,S,6.0,False,0.9166666666666665
show,YFR1YFDY,NWS,S,9.0,True,0.9166666666666665
show,Hx0YktGI,NWS,S,3.0,True,0.9166666666666665
show,Hx0YktGI,NWS,S,3.0,True,0.9166666666666665
show,Ag7NOrTo,SNW,W,13.0,False,0.8066666666666668
