,cond,mdp_code,participant,final_btarg,final_b2targ,final_b2jtarg,b2j_com
78,do,oxo,S47,0.12213009355092257,3.7740851701483065e-14,0.07508402391152352,0.3852127536428814
79,do,oxo,S48,0.4028180722418397,7.692597037271337e-06,0.402680904543289,0.00034052672295012203
80,do,oxo,S5,0.9985877893279808,0.9999999998992806,0.9998106642030504,0.8659295574766958
81,do,oxo,S52,0.2554561835906324,1.9468234764049667e-09,0.17061722792936834,0.33210766369144984
82,do,oxo,S54,0.12229852869853063,3.128990005068353e-14,0.06958332290041319,0.4310371216981313
83,do,oxo,S56,0.12229852869853063,3.128990005068353e-14,0.06958332290041319,0.4310371216981313
84,do,oxo,S57,0.12213009355092257,3.7740851701483065e-14,0.07508402391152352,0.3852127536428814
85,do,oxo,S8,0.4028180722418397,7.692597037271337e-06,0.402680904543289,0.00034052672295012203
86,do,oxo,S9,0.4028180722418397,7.692597037271337e-06,0.402680904543289,0.00034052672295012203
87,do,oxx,S1,0.5941559654317835,0.999179358534478,0.5942938867205547,0.00034052672295012203
88,do,oxx,S10,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
89,do,oxx,S11,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
90,do,oxx,S14,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
91,do,oxx,S15,0.5941559654317835,0.999179358534478,0.5942938867205547,0.00034052672295012203
92,do,oxx,S22,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
93,do,oxx,S27,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
94,do,oxx,S29,0.5941559654317835,0.999179358534478,0.5942938867205547,0.00034052672295012203
95,do,oxx,S3,0.5941559654317835,0.999179358534478,0.5942938867205547,0.00034052672295012203
96,do,oxx,S30,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
97,do,oxx,S32,0.5941559654317835,0.999179358534478,0.5942938867205547,0.00034052672295012203
98,do,oxx,S33,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
99,do,oxx,S34,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
100,do,oxx,S36,0.7440323394678708,0.9999999947995268,0.8290411594606453,0.33210766369144984
