,cond,participant,mdp_code,obs_model-color,belief,obs_model
468,do,S15,ooo,b_purple_cor,0.592297534277485,b
469,do,S22,ooo,b_purple_cor,0.592297534277485,b
470,do,S27,ooo,b_purple_cor,0.592297534277485,b
471,do,S29,ooo,b_purple_cor,0.0007147405114019248,b
472,do,S3,ooo,b_purple_cor,0.592297534277485,b
473,do,S30,ooo,b_purple_cor,0.592297534277485,b
474,do,S32,ooo,b_purple_cor,0.592297534277485,b
475,do,S33,ooo,b_purple_cor,0.592297534277485,b
476,do,S34,ooo,b_purple_cor,0.592297534277485,b
477,do,S36,ooo,b_purple_cor,0.592297534277485,b
478,do,S37,ooo,b_purple_cor,0.592297534277485,b
479,do,S38,ooo,b_purple_cor,0.592297534277485,b
480,do,S40,ooo,b_purple_cor,0.592297534277485,b
481,do,S41,ooo,b_purple_cor,0.592297534277485,b
482,do,S42,ooo,b_purple_cor,0.592297534277485,b
483,do,S44,ooo,b_purple_cor,0.592297534277485,b
484,do,S47,ooo,b_purple_cor,0.592297534277485,b
485,do,S48,ooo,b_purple_cor,0.592297534277485,b
486,do,S5,ooo,b_purple_cor,0.592297534277485,b
487,do,S52,ooo,b_purple_cor,0.592297534277485,b
488,do,S54,ooo,b_purple_cor,0.0007147405114019248,b
489,do,S56,ooo,b_purple_cor,0.592297534277485,b
490,do,S57,ooo,b_purple_cor,0.592297534277485,b
491,do,S8,ooo,b_purple_cor,0.0007147405114019248,b
492,do,S9,ooo,b_purple_cor,0.0007147405114019248,b
493,do,S1,oox,b_purple_cor,0.9781068187222108,b
494,do,S10,oox,b_purple_cor,0.9781068187222108,b
495,do,S11,oox,b_purple_cor,0.9977404157076284,b
496,do,S14,oox,b_purple_cor,0.9781068187222108,b
497,do,S15,oox,b_purple_cor,0.9977404157076284,b
498,do,S22,oox,b_purple_cor,0.9977404157076284,b
499,do,S27,oox,b_purple_cor,0.9781068187222108,b
500,do,S29,oox,b_purple_cor,0.9977404157076284,b
501,do,S3,oox,b_purple_cor,0.0007147405114019248,b
502,do,S30,oox,b_purple_cor,0.9780616182392721,b
503,do,S32,oox,b_purple_cor,0.9781068187222108,b
504,do,S33,oox,b_purple_cor,0.9781068187222108,b
505,do,S34,oox,b_purple_cor,0.9977404157076284,b
506,do,S36,oox,b_purple_cor,0.9977404157076284,b
507,do,S37,oox,b_purple_cor,0.9781068187222108,b
508,do,S38,oox,b_purple_cor,0.592297534277485,b
509,do,S40,oox,b_purple_cor,0.9977404157076284,b
510,do,S41,oox,b_purple_cor,0.9977404157076284,b
511,do,S42,oox,b_purple_cor,0.9781068187222108,b
512,do,S44,oox,b_purple_cor,0.9781068187222108,b
513,do,S47,oox,b_purple_cor,0.9977404157076284,b
514,do,S48,oox,b_purple_cor,0.9781068187222108,b
515,do,S5,oox,b_purple_cor,0.9781068187222108,b
516,do,S52,oox,b_purple_cor,0.000344049453171327,b
517,do,S54,oox,b_purple_cor,0.0007147405114019248,b
518,do,S56,oox,b_purple_cor,0.9977404157076284,b
519,do,S57,oox,b_purple_cor,0.9977404157076284,b
520,do,S8,oox,b_purple_cor,0.0007147405114019248,b
521,do,S9,oox,b_purple_cor,0.0007147405114019248,b
522,do,S1,oxo,b_purple_cor,0.999285259488598,b
523,do,S10,oxo,b_purple_cor,0.9996559505468287,b
524,do,S11,oxo,b_purple_cor,0.8196061548138122,b
525,do,S14,oxo,b_purple_cor,0.9998689072718234,b
526,do,S15,oxo,b_purple_cor,0.8198545990470196,b
527,do,S22,oxo,b_purple_cor,0.8196061548138122,b
528,do,S27,oxo,b_purple_cor,0.9998689072718234,b
529,do,S29,oxo,b_purple_cor,0.999285259488598,b
530,do,S3,oxo,b_purple_cor,0.8198545990470196,b
531,do,S30,oxo,b_purple_cor,0.9998689072718234,b
532,do,S32,oxo,b_purple_cor,0.8198545990470196,b
533,do,S33,oxo,b_purple_cor,0.9996559505468287,b
534,do,S34,oxo,b_purple_cor,0.8196061548138122,b
535,do,S36,oxo,b_purple_cor,0.9998689072718234,b
536,do,S37,oxo,b_purple_cor,0.9996559505468287,b
537,do,S38,oxo,b_purple_cor,0.407702465722515,b
538,do,S40,oxo,b_purple_cor,0.8198545990470196,b
539,do,S41,oxo,b_purple_cor,0.8196061548138122,b
540,do,S42,oxo,b_purple_cor,0.9998689072718234,b
541,do,S44,oxo,b_purple_cor,0.8198545990470196,b
542,do,S47,oxo,b_purple_cor,0.8198545990470196,b
543,do,S48,oxo,b_purple_cor,0.999285259488598,b
544,do,S5,oxo,b_purple_cor,0.9998687806186781,b
545,do,S52,oxo,b_purple_cor,0.9996559505468287,b
546,do,S54,oxo,b_purple_cor,0.8196061548138122,b
547,do,S56,oxo,b_purple_cor,0.8196061548138122,b
548,do,S57,oxo,b_purple_cor,0.8198545990470196,b
549,do,S8,oxo,b_purple_cor,0.999285259488598,b
550,do,S9,oxo,b_purple_cor,0.999285259488598,b
551,do,S1,oxx,b_purple_cor,0.999285259488598,b
552,do,S10,oxx,b_purple_cor,0.9996559505468287,b
553,do,S11,oxx,b_purple_cor,0.9996559505468287,b
554,do,S14,oxx,b_purple_cor,0.9996559505468287,b
555,do,S15,oxx,b_purple_cor,0.999285259488598,b
556,do,S22,oxx,b_purple_cor,0.9996559505468287,b
557,do,S27,oxx,b_purple_cor,0.9996559505468287,b
558,do,S29,oxx,b_purple_cor,0.999285259488598,b
559,do,S3,oxx,b_purple_cor,0.999285259488598,b
560,do,S30,oxx,b_purple_cor,0.9996559505468287,b
561,do,S32,oxx,b_purple_cor,0.999285259488598,b
562,do,S33,oxx,b_purple_cor,0.9996559505468287,b
563,do,S34,oxx,b_purple_cor,0.9996559505468287,b
564,do,S36,oxx,b_purple_cor,0.9996559505468287,b
565,do,S37,oxx,b_purple_cor,0.9996559505468287,b
566,do,S38,oxx,b_purple_cor,0.407702465722515,b
567,do,S40,oxx,b_purple_cor,0.8198545990470196,b
568,do,S41,oxx,b_purple_cor,0.999285259488598,b
569,do,S42,oxx,b_purple_cor,0.9781850739138063,b
570,do,S44,oxx,b_purple_cor,0.999285259488598,b
571,do,S47,oxx,b_purple_cor,0.999285259488598,b
572,do,S48,oxx,b_purple_cor,0.999285259488598,b
573,do,S5,oxx,b_purple_cor,0.9996559505468287,b
574,do,S52,oxx,b_purple_cor,0.999285259488598,b
575,do,S54,oxx,b_purple_cor,0.999285259488598,b
576,do,S56,oxx,b_purple_cor,0.999285259488598,b
577,do,S57,oxx,b_purple_cor,0.999285259488598,b
578,do,S8,oxx,b_purple_cor,0.999285259488598,b
579,do,S9,oxx,b_purple_cor,0.999285259488598,b
580,do,S1,xoo,b_purple_cor,0.18014540095298034,b
581,do,S10,xoo,b_purple_cor,0.592297534277485,b
582,do,S11,xoo,b_purple_cor,0.18039384518618784,b
583,do,S14,xoo,b_purple_cor,0.18014540095298034,b
584,do,S15,xoo,b_purple_cor,0.18014540095298034,b
585,do,S22,xoo,b_purple_cor,0.18039399693838976,b
586,do,S27,xoo,b_purple_cor,0.18039377560663997,b
587,do,S29,xoo,b_purple_cor,0.18039399693838976,b
588,do,S3,xoo,b_purple_cor,0.18014540095298034,b
589,do,S30,xoo,b_purple_cor,0.18039384518618784,b
590,do,S32,xoo,b_purple_cor,0.18014540095298034,b
591,do,S33,xoo,b_purple_cor,0.18039399693838976,b
592,do,S34,xoo,b_purple_cor,0.18014540095298034,b
593,do,S36,xoo,b_purple_cor,0.18014540095298034,b
594,do,S37,xoo,b_purple_cor,0.18014540095298034,b
595,do,S38,xoo,b_purple_cor,0.000344049453171327,b
596,do,S40,xoo,b_purple_cor,0.18014540095298034,b
597,do,S41,xoo,b_purple_cor,0.18039384518618784,b
598,do,S42,xoo,b_purple_cor,0.18014540095298034,b
599,do,S44,xoo,b_purple_cor,0.18014540095298034,b
600,do,S47,xoo,b_purple_cor,0.18014540095298034,b
601,do,S48,xoo,b_purple_cor,0.18039384518618784,b
602,do,S5,xoo,b_purple_cor,0.18039384518618784,b
603,do,S52,xoo,b_purple_cor,0.18014540095298034,b
604,do,S54,xoo,b_purple_cor,0.18014540095298034,b
605,do,S56,xoo,b_purple_cor,0.18039399693838976,b
606,do,S57,xoo,b_purple_cor,0.18014540095298034,b
607,do,S8,xoo,b_purple_cor,0.18014540095298034,b
608,do,S9,xoo,b_purple_cor,0.18014540095298034,b
609,do,S1,xox,b_purple_cor,0.9781068187222108,b
610,do,S10,xox,b_purple_cor,0.9781068187222108,b
611,do,S11,xox,b_purple_cor,0.9781068187222108,b
612,do,S14,xox,b_purple_cor,0.9781068187222108,b
613,do,S15,xox,b_purple_cor,0.9977404157076284,b
614,do,S22,xox,b_purple_cor,0.9977404157076284,b
615,do,S27,xox,b_purple_cor,0.9998956313252204,b
616,do,S29,xox,b_purple_cor,0.9999858574133345,b
617,do,S3,xox,b_purple_cor,0.9781068187222108,b
618,do,S30,xox,b_purple_cor,0.9781068187222108,b
619,do,S32,xox,b_purple_cor,0.9781068187222108,b
620,do,S33,xox,b_purple_cor,0.9781068187222108,b
621,do,S34,xox,b_purple_cor,0.9977404157076284,b
622,do,S36,xox,b_purple_cor,0.9781068187222108,b
623,do,S37,xox,b_purple_cor,0.9781068187222108,b
624,do,S38,xox,b_purple_cor,0.021814926086193776,b
625,do,S40,xox,b_purple_cor,0.19371249021248535,b
626,do,S41,xox,b_purple_cor,0.9977404157076284,b
627,do,S42,xox,b_purple_cor,0.9781068187222108,b
628,do,S44,xox,b_purple_cor,0.9998956313252204,b
629,do,S47,xox,b_purple_cor,0.9781068187222108,b
630,do,S48,xox,b_purple_cor,0.9999858574133345,b
631,do,S5,xox,b_purple_cor,0.9781068187222108,b
632,do,S52,xox,b_purple_cor,0.9781068187222108,b
633,do,S54,xox,b_purple_cor,0.9998956313252204,b
634,do,S56,xox,b_purple_cor,0.9781068187222108,b
635,do,S57,xox,b_purple_cor,0.9781068187222108,b
636,do,S8,xox,b_purple_cor,0.9977404157076284,b
637,do,S9,xox,b_purple_cor,0.4712839112692473,b
638,do,S1,xxo,b_purple_cor,0.8198545990470196,b
639,do,S10,xxo,b_purple_cor,0.8196061548138122,b
640,do,S11,xxo,b_purple_cor,0.8196061548138122,b
641,do,S14,xxo,b_purple_cor,0.8198545990470196,b
642,do,S15,xxo,b_purple_cor,0.8198545990470196,b
643,do,S22,xxo,b_purple_cor,0.8196061548138122,b
644,do,S27,xxo,b_purple_cor,0.8196061548138122,b
645,do,S29,xxo,b_purple_cor,0.8198545990470196,b
646,do,S3,xxo,b_purple_cor,0.8198545990470196,b
647,do,S30,xxo,b_purple_cor,0.8198545990470196,b
648,do,S32,xxo,b_purple_cor,0.8198545990470196,b
649,do,S33,xxo,b_purple_cor,0.8196060030616102,b
650,do,S34,xxo,b_purple_cor,0.8198545990470196,b
651,do,S36,xxo,b_purple_cor,0.8062875097875146,b
652,do,S37,xxo,b_purple_cor,0.8198545990470196,b
653,do,S38,xxo,b_purple_cor,0.407702465722515,b
654,do,S40,xxo,b_purple_cor,0.8198545990470196,b
655,do,S41,xxo,b_purple_cor,0.8198545990470196,b
656,do,S42,xxo,b_purple_cor,0.9502552773142566,b
657,do,S44,xxo,b_purple_cor,0.8196061548138122,b
658,do,S47,xxo,b_purple_cor,0.8198545990470196,b
659,do,S48,xxo,b_purple_cor,0.8198545990470196,b
660,do,S5,xxo,b_purple_cor,0.8196061548138122,b
661,do,S52,xxo,b_purple_cor,0.8198545990470196,b
662,do,S54,xxo,b_purple_cor,0.8198545990470196,b
663,do,S56,xxo,b_purple_cor,0.8196061548138122,b
664,do,S57,xxo,b_purple_cor,0.8198545990470196,b
665,do,S8,xxo,b_purple_cor,0.8198545990470196,b
666,do,S9,xxo,b_purple_cor,0.9996217981254633,b
667,do,S1,xxx,b_purple_cor,0.9999886150566232,b
668,do,S10,xxx,b_purple_cor,0.407702465722515,b
669,do,S11,xxx,b_purple_cor,0.002259584292371608,b
670,do,S14,xxx,b_purple_cor,0.407702465722515,b
671,do,S15,xxx,b_purple_cor,0.407702465722515,b
672,do,S22,xxx,b_purple_cor,0.407702465722515,b
673,do,S27,xxx,b_purple_cor,0.407702465722515,b
674,do,S29,xxx,b_purple_cor,0.8198545990470196,b
675,do,S3,xxx,b_purple_cor,0.407702465722515,b
676,do,S30,xxx,b_purple_cor,0.407702465722515,b
677,do,S32,xxx,b_purple_cor,0.407702465722515,b
678,do,S33,xxx,b_purple_cor,0.407702465722515,b
679,do,S34,xxx,b_purple_cor,0.9140890234115279,b
680,do,S36,xxx,b_purple_cor,0.407702465722515,b
681,do,S37,xxx,b_purple_cor,0.407702465722515,b
682,do,S38,xxx,b_purple_cor,0.407702465722515,b
683,do,S40,xxx,b_purple_cor,0.999285259488598,b
684,do,S41,xxx,b_purple_cor,0.9140890234115279,b
685,do,S42,xxx,b_purple_cor,0.9140889565870449,b
686,do,S44,xxx,b_purple_cor,0.407702465722515,b
687,do,S47,xxx,b_purple_cor,0.407702465722515,b
688,do,S48,xxx,b_purple_cor,0.407702465722515,b
689,do,S5,xxx,b_purple_cor,0.407702465722515,b
690,do,S52,xxx,b_purple_cor,0.407702465722515,b
691,do,S54,xxx,b_purple_cor,0.407702465722515,b
692,do,S56,xxx,b_purple_cor,0.8198545990470196,b
693,do,S57,xxx,b_purple_cor,0.407702465722515,b
694,do,S8,xxx,b_purple_cor,0.407702465722515,b
695,do,S9,xxx,b_purple_cor,0.8198545990470196,b
696,show,S0,ooo,b_purple_cor,1.0,b
697,show,S12,ooo,b_purple_cor,0.00013121938132193184,b
698,show,S13,ooo,b_purple_cor,0.592297534277485,b
699,show,S16,ooo,b_purple_cor,0.592297534277485,b
700,show,S17,ooo,b_purple_cor,0.45967902061363153,b
701,show,S18,ooo,b_purple_cor,0.0,b
702,show,S19,ooo,b_purple_cor,1.0,b
703,show,S2,ooo,b_purple_cor,0.592297534277485,b
704,show,S20,ooo,b_purple_cor,0.592297534277485,b
705,show,S21,ooo,b_purple_cor,0.18014540095298034,b
706,show,S23,ooo,b_purple_cor,0.592297534277485,b
707,show,S24,ooo,b_purple_cor,0.592297534277485,b
708,show,S25,ooo,b_purple_cor,0.9518101145478503,b
709,show,S26,ooo,b_purple_cor,0.9968059903998204,b
710,show,S28,ooo,b_purple_cor,0.592297534277485,b
711,show,S31,ooo,b_purple_cor,0.592297534277485,b
712,show,S35,ooo,b_purple_cor,0.592297534277485,b
713,show,S39,ooo,b_purple_cor,0.9518101141887766,b
714,show,S4,ooo,b_purple_cor,1.0,b
715,show,S43,ooo,b_purple_cor,1.0,b
716,show,S45,ooo,b_purple_cor,0.9781068187222108,b
717,show,S46,ooo,b_purple_cor,1.0,b
718,show,S49,ooo,b_purple_cor,0.592297534277485,b
719,show,S50,ooo,b_purple_cor,0.9273557043205661,b
720,show,S51,ooo,b_purple_cor,0.9897860749332275,b
721,show,S53,ooo,b_purple_cor,0.00013121938132193184,b
722,show,S55,ooo,b_purple_cor,0.592297534277485,b
723,show,S6,ooo,b_purple_cor,0.592297534277485,b
724,show,S7,ooo,b_purple_cor,0.592297534277485,b
725,show,S0,oox,b_purple_cor,0.9671954440192607,b
726,show,S12,oox,b_purple_cor,1.0,b
727,show,S13,oox,b_purple_cor,0.9672439324330863,b
728,show,S16,oox,b_purple_cor,0.9672439324330863,b
729,show,S17,oox,b_purple_cor,0.8858840016529652,b
730,show,S18,oox,b_purple_cor,0.9988404119422877,b
731,show,S19,oox,b_purple_cor,0.9385102525533505,b
732,show,S2,oox,b_purple_cor,0.9977404157076284,b
733,show,S20,oox,b_purple_cor,0.9781068187222108,b
734,show,S21,oox,b_purple_cor,0.18014540095298034,b
735,show,S23,oox,b_purple_cor,0.9781068187222108,b
736,show,S24,oox,b_purple_cor,0.9991175087313364,b
737,show,S25,oox,b_purple_cor,0.9672439324330863,b
738,show,S26,oox,b_purple_cor,0.9991196149740169,b
739,show,S28,oox,b_purple_cor,0.9781068187222108,b
740,show,S31,oox,b_purple_cor,0.9672439324330863,b
741,show,S35,oox,b_purple_cor,0.9781068187222108,b
742,show,S39,oox,b_purple_cor,0.9444712715920452,b
743,show,S4,oox,b_purple_cor,0.9988404119422877,b
744,show,S43,oox,b_purple_cor,0.9988404119422877,b
745,show,S45,oox,b_purple_cor,0.9781068187222108,b
746,show,S46,oox,b_purple_cor,0.9988423293514771,b
747,show,S49,oox,b_purple_cor,0.04847899280008585,b
748,show,S50,oox,b_purple_cor,0.9977236904037502,b
749,show,S51,oox,b_purple_cor,0.9997075333135875,b
750,show,S53,oox,b_purple_cor,1.0,b
751,show,S55,oox,b_purple_cor,0.9977404157076284,b
752,show,S6,oox,b_purple_cor,0.9781068187222108,b
753,show,S7,oox,b_purple_cor,0.9977404157076284,b
754,show,S0,oxo,b_purple_cor,0.9998687806191181,b
755,show,S12,oxo,b_purple_cor,0.9998687806191181,b
756,show,S13,oxo,b_purple_cor,0.9998689072718234,b
757,show,S16,oxo,b_purple_cor,0.9998687806186781,b
758,show,S17,oxo,b_purple_cor,0.9147884339003715,b
759,show,S18,oxo,b_purple_cor,0.9998687806186781,b
760,show,S19,oxo,b_purple_cor,0.9998687806191181,b
761,show,S2,oxo,b_purple_cor,0.9998687806186781,b
762,show,S20,oxo,b_purple_cor,0.9998689072718234,b
763,show,S21,oxo,b_purple_cor,0.8198545990470196,b
764,show,S23,oxo,b_purple_cor,0.9998687806186781,b
765,show,S24,oxo,b_purple_cor,0.9998687806186781,b
766,show,S25,oxo,b_purple_cor,0.9998687806186781,b
767,show,S26,oxo,b_purple_cor,0.9985426293718057,b
768,show,S28,oxo,b_purple_cor,0.8196060030616102,b
769,show,S31,oxo,b_purple_cor,0.999285259488598,b
770,show,S35,oxo,b_purple_cor,0.9998687806186781,b
771,show,S39,oxo,b_purple_cor,0.9998687806186781,b
772,show,S4,oxo,b_purple_cor,0.9998687806186781,b
773,show,S43,oxo,b_purple_cor,0.9147884339003715,b
774,show,S45,oxo,b_purple_cor,0.9998687806186781,b
775,show,S46,oxo,b_purple_cor,0.9998687806186781,b
776,show,S49,oxo,b_purple_cor,0.9996217981254633,b
777,show,S50,oxo,b_purple_cor,0.9998519967335407,b
778,show,S51,oxo,b_purple_cor,0.9998519967335407,b
779,show,S53,oxo,b_purple_cor,0.9998687806191181,b
780,show,S55,oxo,b_purple_cor,0.9998689072718234,b
781,show,S6,oxo,b_purple_cor,0.9998689072718234,b
782,show,S7,oxo,b_purple_cor,0.9996217981254633,b
783,show,S0,oxx,b_purple_cor,0.9996559505468287,b
784,show,S12,oxx,b_purple_cor,0.9996559505468287,b
785,show,S13,oxx,b_purple_cor,0.9996559505468287,b
786,show,S16,oxx,b_purple_cor,0.9996559505468287,b
787,show,S17,oxx,b_purple_cor,0.9996559505468287,b
788,show,S18,oxx,b_purple_cor,0.9998005391896091,b
789,show,S19,oxx,b_purple_cor,0.9998005391896091,b
790,show,S2,oxx,b_purple_cor,0.999285259488598,b
791,show,S20,oxx,b_purple_cor,0.9996559505468287,b
792,show,S21,oxx,b_purple_cor,0.9655587034541003,b
793,show,S23,oxx,b_purple_cor,0.999285259488598,b
794,show,S24,oxx,b_purple_cor,0.9998005391896091,b
795,show,S25,oxx,b_purple_cor,0.9996559505468287,b
796,show,S26,oxx,b_purple_cor,0.9996559505468287,b
797,show,S28,oxx,b_purple_cor,0.9996559505468287,b
798,show,S31,oxx,b_purple_cor,0.999285259488598,b
799,show,S35,oxx,b_purple_cor,0.9996559505468287,b
800,show,S39,oxx,b_purple_cor,0.9998005391896091,b
801,show,S4,oxx,b_purple_cor,0.9996559505468287,b
802,show,S43,oxx,b_purple_cor,0.9998005391902751,b
803,show,S45,oxx,b_purple_cor,0.9996559505468287,b
804,show,S46,oxx,b_purple_cor,0.9998005391902751,b
805,show,S49,oxx,b_purple_cor,0.999285259488598,b
806,show,S50,oxx,b_purple_cor,0.11411599834703479,b
807,show,S51,oxx,b_purple_cor,0.9996559505468287,b
808,show,S53,oxx,b_purple_cor,0.9998005391902751,b
809,show,S55,oxx,b_purple_cor,0.999285259488598,b
810,show,S6,oxx,b_purple_cor,0.9996559505468287,b
811,show,S7,oxx,b_purple_cor,0.999285259488598,b
812,show,S0,xoo,b_purple_cor,0.9897860749332275,b
813,show,S12,xoo,b_purple_cor,0.9979870163621513,b
814,show,S13,xoo,b_purple_cor,0.9273527782732617,b
815,show,S16,xoo,b_purple_cor,0.9999858574133345,b
816,show,S17,xoo,b_purple_cor,0.9979870163554131,b
817,show,S18,xoo,b_purple_cor,0.9999858573448055,b
818,show,S19,xoo,b_purple_cor,0.9979870163554131,b
819,show,S2,xoo,b_purple_cor,0.9989785608033686,b
820,show,S20,xoo,b_purple_cor,0.000344049453171327,b
821,show,S21,xoo,b_purple_cor,0.18014540095298034,b
822,show,S23,xoo,b_purple_cor,0.9999858574133345,b
823,show,S24,xoo,b_purple_cor,0.046873891013578126,b
824,show,S25,xoo,b_purple_cor,0.12348439212103937,b
825,show,S26,xoo,b_purple_cor,0.1803938908696944,b
826,show,S28,xoo,b_purple_cor,0.18039384518618784,b
827,show,S31,xoo,b_purple_cor,0.9989785608033686,b
828,show,S35,xoo,b_purple_cor,0.9999858573479647,b
829,show,S39,xoo,b_purple_cor,0.9999858574133345,b
830,show,S4,xoo,b_purple_cor,0.9989785608033686,b
831,show,S43,xoo,b_purple_cor,0.9999858573448055,b
832,show,S45,xoo,b_purple_cor,0.18039384518618784,b
833,show,S46,xoo,b_purple_cor,0.9979870163554131,b
834,show,S49,xoo,b_purple_cor,0.9273542180789829,b
835,show,S50,xoo,b_purple_cor,0.9999858573448055,b
836,show,S51,xoo,b_purple_cor,0.9271309053312287,b
837,show,S53,xoo,b_purple_cor,0.9979870163554131,b
838,show,S55,xoo,b_purple_cor,0.9271309053285052,b
839,show,S6,xoo,b_purple_cor,0.592297534277485,b
840,show,S7,xoo,b_purple_cor,0.9273542180789829,b
841,show,S0,xox,b_purple_cor,0.9999962107572743,b
842,show,S12,xox,b_purple_cor,0.9518101141887766,b
843,show,S13,xox,b_purple_cor,0.9999858574133345,b
844,show,S16,xox,b_purple_cor,0.9672439324330863,b
845,show,S17,xox,b_purple_cor,0.9518101141887766,b
846,show,S18,xox,b_purple_cor,0.9518101141887766,b
847,show,S19,xox,b_purple_cor,0.9998956313252204,b
848,show,S2,xox,b_purple_cor,0.9781068187222108,b
849,show,S20,xox,b_purple_cor,0.9781068187222108,b
850,show,S21,xox,b_purple_cor,0.18014540095298034,b
851,show,S23,xox,b_purple_cor,0.9781068187222108,b
852,show,S24,xox,b_purple_cor,0.9998956313252204,b
853,show,S25,xox,b_purple_cor,0.9781068187222108,b
854,show,S26,xox,b_purple_cor,0.9781068187222108,b
855,show,S28,xox,b_purple_cor,0.999923264517969,b
856,show,S31,xox,b_purple_cor,0.9781068187222108,b
857,show,S35,xox,b_purple_cor,0.9998956313252204,b
858,show,S39,xox,b_purple_cor,0.9998956313252204,b
859,show,S4,xox,b_purple_cor,0.9781068187222108,b
860,show,S43,xox,b_purple_cor,0.9999517437410472,b
861,show,S45,xox,b_purple_cor,0.9781068187222108,b
862,show,S46,xox,b_purple_cor,0.9781068187222108,b
863,show,S49,xox,b_purple_cor,0.9977404157076284,b
864,show,S50,xox,b_purple_cor,0.9998956313252204,b
865,show,S51,xox,b_purple_cor,0.9781068187222108,b
866,show,S53,xox,b_purple_cor,0.9999962107572743,b
867,show,S55,xox,b_purple_cor,0.9998956313252204,b
868,show,S6,xox,b_purple_cor,0.999923264517969,b
869,show,S7,xox,b_purple_cor,0.9977404157076284,b
870,show,S0,xxo,b_purple_cor,0.819606155309728,b
871,show,S12,xxo,b_purple_cor,0.819606155309728,b
872,show,S13,xxo,b_purple_cor,0.8198545990470196,b
873,show,S16,xxo,b_purple_cor,0.8196061548138122,b
874,show,S17,xxo,b_purple_cor,0.819606155309728,b
875,show,S18,xxo,b_purple_cor,0.8196061548138122,b
876,show,S19,xxo,b_purple_cor,0.819606155309728,b
877,show,S2,xxo,b_purple_cor,0.8196061548138122,b
878,show,S20,xxo,b_purple_cor,0.8196061548138122,b
879,show,S21,xxo,b_purple_cor,0.8198545990470196,b
880,show,S23,xxo,b_purple_cor,0.8196061548138122,b
881,show,S24,xxo,b_purple_cor,0.8196061548138122,b
882,show,S25,xxo,b_purple_cor,0.8196061548138122,b
883,show,S26,xxo,b_purple_cor,0.8196061548138122,b
884,show,S28,xxo,b_purple_cor,0.8196061548138122,b
885,show,S31,xxo,b_purple_cor,0.8198545990470196,b
886,show,S35,xxo,b_purple_cor,0.8198545990470196,b
887,show,S39,xxo,b_purple_cor,0.8196061548138122,b
888,show,S4,xxo,b_purple_cor,0.8196061548138122,b
889,show,S43,xxo,b_purple_cor,0.8196061548138122,b
890,show,S45,xxo,b_purple_cor,0.8196061548138122,b
891,show,S46,xxo,b_purple_cor,0.8198545990470196,b
892,show,S49,xxo,b_purple_cor,0.8198545990470196,b
893,show,S50,xxo,b_purple_cor,0.8198545990470196,b
894,show,S51,xxo,b_purple_cor,0.8198545990470196,b
895,show,S53,xxo,b_purple_cor,0.819606155309728,b
896,show,S55,xxo,b_purple_cor,0.8198545990470196,b
897,show,S6,xxo,b_purple_cor,0.8198545990470196,b
898,show,S7,xxo,b_purple_cor,0.8198545990470196,b
899,show,S0,xxx,b_purple_cor,0.9940184449096655,b
900,show,S12,xxx,b_purple_cor,0.407702465722515,b
901,show,S13,xxx,b_purple_cor,0.407702465722515,b
902,show,S16,xxx,b_purple_cor,0.8765156078789607,b
903,show,S17,xxx,b_purple_cor,0.407702465722515,b
904,show,S18,xxx,b_purple_cor,0.999285259488598,b
905,show,S19,xxx,b_purple_cor,0.9999538259754686,b
906,show,S2,xxx,b_purple_cor,0.852421170712437,b
907,show,S20,xxx,b_purple_cor,0.407702465722515,b
908,show,S21,xxx,b_purple_cor,0.8198545990470196,b
909,show,S23,xxx,b_purple_cor,0.407702465722515,b
910,show,S24,xxx,b_purple_cor,0.407702465722515,b
911,show,S25,xxx,b_purple_cor,0.407702465722515,b
912,show,S26,xxx,b_purple_cor,0.8198545990470196,b
913,show,S28,xxx,b_purple_cor,0.407702465722515,b
914,show,S31,xxx,b_purple_cor,0.407702465722515,b
915,show,S35,xxx,b_purple_cor,0.407702465722515,b
916,show,S39,xxx,b_purple_cor,0.9962151078898488,b
917,show,S4,xxx,b_purple_cor,0.407702465722515,b
918,show,S43,xxx,b_purple_cor,0.996116212684825,b
919,show,S45,xxx,b_purple_cor,0.407702465722515,b
920,show,S46,xxx,b_purple_cor,0.407702465722515,b
921,show,S49,xxx,b_purple_cor,0.407702465722515,b
922,show,S50,xxx,b_purple_cor,0.407702465722515,b
923,show,S51,xxx,b_purple_cor,0.8198545990470196,b
924,show,S53,xxx,b_purple_cor,0.407702465722515,b
925,show,S55,xxx,b_purple_cor,0.407702465722515,b
926,show,S6,xxx,b_purple_cor,0.407702465722515,b
927,show,S7,xxx,b_purple_cor,0.9502552773142566,b
928,do,S1,ooo,b_blue_cor,0.6048879632399001,b
929,do,S10,ooo,b_blue_cor,0.6048879632399001,b
930,do,S11,ooo,b_blue_cor,0.6048879632399001,b
931,do,S14,ooo,b_blue_cor,0.6048879632399001,b
932,do,S15,ooo,b_blue_cor,0.6048879632399001,b
933,do,S22,ooo,b_blue_cor,0.6048879632399001,b
934,do,S27,ooo,b_blue_cor,0.6048879632399001,b
935,do,S29,ooo,b_blue_cor,0.4028415833042967,b
936,do,S3,ooo,b_blue_cor,0.6048879632399001,b
937,do,S30,ooo,b_blue_cor,0.6048879632399001,b
938,do,S32,ooo,b_blue_cor,0.6048879632399001,b
939,do,S33,ooo,b_blue_cor,0.6048879632399001,b
940,do,S34,ooo,b_blue_cor,0.6048879632399001,b
941,do,S36,ooo,b_blue_cor,0.6048879632399001,b
